"stim1_name","stim1_file","stim1_pair","stim1_deact_file","stim1_step2_name","stim1_step2_file","stim1_step2_basket_name","stim1_step2_basket_file","stim2_name","stim2_file","stim2_pair","stim2_deact_file","stim2_step2_name","stim2_step2_file","stim2_step2_basket_name","stim2_step2_basket_file","stim3_name","stim3_file","stim3_pair","stim3_deact_file","stim3_step2_name","stim3_step2_file","stim3_step2_basket_name","stim3_step2_basket_file","stim4_name","stim4_file","stim4_pair","stim4_deact_file","stim4_step2_name","stim4_step2_file","stim4_step2_basket_name","stim4_step2_basket_file","stim5_name","stim5_file","stim5_pair","stim5_deact_file","stim5_step2_name","stim5_step2_file","stim5_step2_basket_name","stim5_step2_basket_file","stim6_name","stim6_file","stim6_pair","stim6_deact_file","stim6_step2_name","stim6_step2_file","stim6_step2_basket_name","stim6_step2_basket_file","stim7_name","stim7_file","stim7_pair","stim7_deact_file","stim7_step2_name","stim7_step2_file","stim7_step2_basket_name","stim7_step2_basket_file","stim8_name","stim8_file","stim8_pair","stim8_deact_file","stim8_step2_name","stim8_step2_file","stim8_step2_basket_name","stim8_step2_basket_file","participant","session","date","expName","psychopyVersion","OS","frameRate","PROLIFIC_PID","STUDY_ID","SESSION_ID","consent_keyresp.keys","consent_keyresp.rt","consent_keyresp.duration","global_instructions1_key.keys","global_instructions1_key.rt","global_instructions1_key.duration","global_instructions2_key.keys","global_instructions2_key.rt","global_instructions2_key.duration","global_instructions3_key.keys","global_instructions3_key.rt","global_instructions3_key.duration","global_instructions4_key.keys","global_instructions4_key.rt","global_instructions4_key.duration","stake_instructions_key.keys","stake_instructions_key.rt","stake_instructions_key.duration","global_instructions5_key.keys","global_instructions5_key.rt","global_instructions5_key.duration","p_fixation_2.started","p_fixation_2.stopped","p_step1_keyresp.keys","p_step1_keyresp.rt","p_step1_keyresp.duration","p_step2_keyresp.keys","p_step2_keyresp.rt","p_step2_keyresp.duration","p_step1_pair_index","p_step1_stimLeft_name","p_step1_stimLeft_pair","p_step1_stimLeft_reward","p_step1_stimLeft_step2Stim","p_step1_stimLeft_step2Basket","p_step1_stimRight_name","p_step1_stimRight_pair","p_step1_stimRight_reward","p_step1_stimRight_step2Stim","p_step1_stimRight_step2Basket","p_points","t_mult","p_fail_step1","p_fail_step2","p_reward_flag","p_step1_choice","p_step2_stim","p_step2_basket","p_score","practice.thisRepN","practice.thisTrialN","practice.thisN","practice.thisIndex","practice.ran","pair_index","p_mult","p_failStep2_keyresp.keys","p_failStep2_keyresp.rt","p_failStep2_keyresp.duration","t_instructions_keyresp.keys","t_instructions_keyresp.rt","t_instructions_keyresp.duration","t_instructions_recording_keyresp.keys","t_instructions_recording_keyresp.rt","t_instructions_recording_keyresp.duration","t_step1_keyresp.keys","t_step1_keyresp.rt","t_step1_keyresp.duration","t_step2_keyresp.keys","t_step1_pair_index","t_step1_stimLeft_name","t_step1_stimLeft_pair","t_step1_stimLeft_reward","t_step1_stimLeft_step2Stim","t_step1_stimLeft_step2Basket","t_step1_stimRight_name","t_step1_stimRight_pair","t_step1_stimRight_reward","t_step1_stimRight_step2Stim","t_step1_stimRight_step2Basket","t_points","t_fail_step1","t_fail_step2","t_reward_flag","t_step1_choice","t_step2_stim","t_step2_basket","globa_score","t_data_stimWalk0","t_data_stimWalk1","trials.thisRepN","trials.thisTrialN","trials.thisN","trials.thisIndex","trials.ran","t_step2_keyresp.rt","t_step2_keyresp.duration","break_key_resp.keys","break_key_resp.rt","break_key_resp.duration","pl_global_instructions_keyresp.keys","pl_global_instructions_keyresp.rt","pl_global_instructions_keyresp.duration","pl1_instructions1_keyresp.keys","pl1_instructions1_keyresp.rt","pl1_instructions1_keyresp.duration","pl1_instructions2_keyresp.keys","pl1_instructions2_keyresp.rt","pl1_instructions2_keyresp.duration","pl1_instructions3_keyresp.keys","pl1_instructions3_keyresp.rt","pl1_instructions3_keyresp.duration","pl1_instructions4_keyresp.keys","pl1_instructions4_keyresp.rt","pl1_instructions4_keyresp.duration","pl1_task_lickert.response","pl1_task_lickert.rt","pl1_task_confidence_lickert.response","pl1_task_confidence_lickert.rt","pl1_task_keyresp.keys","pl1_task_keyresp.rt","pl1_task_keyresp.duration","pl1_task_stimLeft","pl1_task_stimRight","pl1_loop.thisRepN","pl1_loop.thisTrialN","pl1_loop.thisN","pl1_loop.thisIndex","pl1_loop.ran","stimLeft_index","stimRight_index","pl2_instructions_keyresp.keys","pl2_instructions_keyresp.rt","pl2_instructions_keyresp.duration","pl2_task_lickert.response","pl2_task_lickert.rt","pl2_task_confidence_lickert.response","pl2_task_confidence_lickert.rt","pl2_task_keyresp.keys","pl2_task_keyresp.rt","pl2_task_keyresp.duration","pl2_task_gnome","pl2_task_forest","pl2_task_basket","pl2_loop.thisRepN","pl2_loop.thisTrialN","pl2_loop.thisN","pl2_loop.thisIndex","pl2_loop.ran","gnome_id","forest_id","end_keyresp.keys","end_keyresp.rt","end_keyresp.duration","show_trials.thisRepN","show_trials.thisTrialN","show_trials.thisN","show_trials.thisIndex","show_trials.ran"
"","",,"","","","","","","",,"","","","","","","",,"","","","","","","",,"","","","","","","",,"","","","","","","",,"","","","","","","",,"","","","","","","",,"","","","","",975240,1,"2024-10-01_17h31.09.255","experiment","2023.2.3","Win32",60.60606061,"66b1eb08a154c8f8beec5846","66fbf9d935dbf9e9cfd29582","66fc21e08387e3069d978db3","",,,"",,,"",,,"",,,"",,,"",,,"",,,,,"",,,"",,,,"",,,"","","",,,"","",,1,,,,"","","",,,,,,,4,,"",,,"",,,"",,,"s",0.7878,,"space",4,"orange_gnome",4,7,"dark_forest","yellow_basket","purple_gnome",4,2,"bright_forest","red_basket",7,0,0,1,"orange_gnome","dark_forest","yellow_basket",1922,-1,2,15,6,126,3,1,0.2966,,"",,,"",,,"",,,"",,,"",,,"",,,,,,,"",,,"","",,,,,,,,"",,,,,,,"",,,"","","",,,,,,,,"",,,,,,,
"","",,"","","","","","","",,"","","","","","","",,"","","","","","","",,"","","","","","","",,"","","","","","","",,"","","","","","","",,"","","","","","","",,"","","","","",975240,1,"2024-10-01_17h31.09.255","experiment","2023.2.3","Win32",60.60606061,"66b1eb08a154c8f8beec5846","66fbf9d935dbf9e9cfd29582","66fc21e08387e3069d978db3","",,,"",,,"",,,"",,,"",,,"",,,"",,,,,"",,,"",,,,"",,,"","","",,,"","",,5,,,,"","","",,,,,,,4,,"",,,"",,,"",,,"k",0.4687,,"space",4,"purple_gnome",4,1,"bright_forest","red_basket","orange_gnome",4,9,"dark_forest","yellow_basket",45,0,0,1,"orange_gnome","dark_forest","yellow_basket",1967,0,0,15,7,127,7,1,0.3152,,"space",1.7556,,"",,,"",,,"",,,"",,,"",,,,,,,"",,,"","",,,,,,,,"",,,,,,,"",,,"","","",,,,,,,,"",,,,,,,
"","",,"","","","","","","",,"","","","","","","",,"","","","","","","",,"","","","","","","",,"","","","","","","",,"","","","","","","",,"","","","","","","",,"","","","","",975240,1,"2024-10-01_17h31.09.255","experiment","2023.2.3","Win32",60.60606061,"66b1eb08a154c8f8beec5846","66fbf9d935dbf9e9cfd29582","66fc21e08387e3069d978db3","",,,"",,,"",,,"",,,"",,,"",,,"",,,,,"",,,"",,,,"",,,"","","",,,"","",,1,,,,"","","",,,,,,,1,,"",,,"",,,"",,,"s",0.56,,"space",1,"brown_gnome",1,9,"dark_forest","yellow_basket","green_gnome",1,1,"bright_forest","red_basket",9,0,0,1,"brown_gnome","dark_forest","yellow_basket",1976,0,4,16,0,128,0,1,0.3111,,"",,,"",,,"",,,"",,,"",,,"",,,,,,,"",,,"","",,,,,,,,"",,,,,,,"",,,"","","",,,,,,,,"",,,,,,,
"","",,"","","","","","","",,"","","","","","","",,"","","","","","","",,"","","","","","","",,"","","","","","","",,"","","","","","","",,"","","","","","","",,"","","","","",975240,1,"2024-10-01_17h31.09.255","experiment","2023.2.3","Win32",60.60606061,"66b1eb08a154c8f8beec5846","66fbf9d935dbf9e9cfd29582","66fc21e08387e3069d978db3","",,,"",,,"",,,"",,,"",,,"",,,"",,,,,"",,,"",,,,"",,,"","","",,,"","",,5,,,,"","","",,,,,,,3,,"",,,"",,,"",,,"s",0.8045,,"space",3,"blue_gnome",3,1,"bright_forest","red_basket","yellow_gnome",3,5,"dark_forest","yellow_basket",5,0,0,1,"blue_gnome","bright_forest","red_basket",1981,0,3,16,1,129,6,1,0.3534,,"",,,"",,,"",,,"",,,"",,,"",,,,,,,"",,,"","",,,,,,,,"",,,,,,,"",,,"","","",,,,,,,,"",,,,,,,
"","",,"","","","","","","",,"","","","","","","",,"","","","","","","",,"","","","","","","",,"","","","","","","",,"","","","","","","",,"","","","","","","",,"","","","","",975240,1,"2024-10-01_17h31.09.255","experiment","2023.2.3","Win32",60.60606061,"66b1eb08a154c8f8beec5846","66fbf9d935dbf9e9cfd29582","66fc21e08387e3069d978db3","",,,"",,,"",,,"",,,"",,,"",,,"",,,,,"",,,"",,,,"",,,"","","",,,"","",,5,,,,"","","",,,,,,,3,,"",,,"",,,"",,,"s",0.5871,,"space",3,"yellow_gnome",3,8,"dark_forest","yellow_basket","blue_gnome",3,1,"bright_forest","red_basket",40,0,0,1,"yellow_gnome","dark_forest","yellow_basket",2021,2,-2,16,2,130,6,1,0.3143,,"",,,"",,,"",,,"",,,"",,,"",,,,,,,"",,,"","",,,,,,,,"",,,,,,,"",,,"","","",,,,,,,,"",,,,,,,
"","",,"","","","","","","",,"","","","","","","",,"","","","","","","",,"","","","","","","",,"","","","","","","",,"","","","","","","",,"","","","","","","",,"","","","","",975240,1,"2024-10-01_17h31.09.255","experiment","2023.2.3","Win32",60.60606061,"66b1eb08a154c8f8beec5846","66fbf9d935dbf9e9cfd29582","66fc21e08387e3069d978db3","",,,"",,,"",,,"",,,"",,,"",,,"",,,,,"",,,"",,,,"",,,"","","",,,"","",,5,,,,"","","",,,,,,,3,,"",,,"",,,"",,,"k",0.5699,,"space",3,"blue_gnome",3,3,"bright_forest","red_basket","yellow_gnome",3,6,"dark_forest","yellow_basket",30,0,0,1,"yellow_gnome","dark_forest","yellow_basket",2051,4,2,16,3,131,6,1,0.2466,,"",,,"",,,"",,,"",,,"",,,"",,,,,,,"",,,"","",,,,,,,,"",,,,,,,"",,,"","","",,,,,,,,"",,,,,,,
"","",,"","","","","","","",,"","","","","","","",,"","","","","","","",,"","","","","","","",,"","","","","","","",,"","","","","","","",,"","","","","","","",,"","","","","",975240,1,"2024-10-01_17h31.09.255","experiment","2023.2.3","Win32",60.60606061,"66b1eb08a154c8f8beec5846","66fbf9d935dbf9e9cfd29582","66fc21e08387e3069d978db3","",,,"",,,"",,,"",,,"",,,"",,,"",,,,,"",,,"",,,,"",,,"","","",,,"","",,5,,,,"","","",,,,,,,4,,"",,,"",,,"",,,"s",0.9226,,"space",4,"purple_gnome",4,7,"bright_forest","red_basket","orange_gnome",4,8,"dark_forest","yellow_basket",35,0,0,1,"purple_gnome","bright_forest","red_basket",2086,1,-1,16,4,132,7,1,0.3873,,"",,,"",,,"",,,"",,,"",,,"",,,,,,,"",,,"","",,,,,,,,"",,,,,,,"",,,"","","",,,,,,,,"",,,,,,,
"","",,"","","","","","","",,"","","","","","","",,"","","","","","","",,"","","","","","","",,"","","","","","","",,"","","","","","","",,"","","","","","","",,"","","","","",975240,1,"2024-10-01_17h31.09.255","experiment","2023.2.3","Win32",60.60606061,"66b1eb08a154c8f8beec5846","66fbf9d935dbf9e9cfd29582","66fc21e08387e3069d978db3","",,,"",,,"",,,"",,,"",,,"",,,"",,,,,"",,,"",,,,"",,,"","","",,,"","",,5,,,,"","","",,,,,,,2,,"",,,"",,,"",,,"s",0.797,,"space",2,"pink_gnome",2,7,"dark_forest","yellow_basket","red_gnome",2,8,"bright_forest","red_basket",35,0,0,1,"pink_gnome","dark_forest","yellow_basket",2121,3,1,16,5,133,5,1,0.4932,,"",,,"",,,"",,,"",,,"",,,"",,,,,,,"",,,"","",,,,,,,,"",,,,,,,"",,,"","","",,,,,,,,"",,,,,,,
"","",,"","","","","","","",,"","","","","","","",,"","","","","","","",,"","","","","","","",,"","","","","","","",,"","","","","","","",,"","","","","","","",,"","","","","",975240,1,"2024-10-01_17h31.09.255","experiment","2023.2.3","Win32",60.60606061,"66b1eb08a154c8f8beec5846","66fbf9d935dbf9e9cfd29582","66fc21e08387e3069d978db3","",,,"",,,"",,,"",,,"",,,"",,,"",,,,,"",,,"",,,,"",,,"","","",,,"","",,5,,,,"","","",,,,,,,1,,"",,,"",,,"",,,"s",0.6388,,"space",1,"brown_gnome",1,8,"dark_forest","yellow_basket","green_gnome",1,7,"bright_forest","red_basket",40,0,0,1,"brown_gnome","dark_forest","yellow_basket",2161,-3,-1,16,6,134,4,1,0.2527,,"",,,"",,,"",,,"",,,"",,,"",,,,,,,"",,,"","",,,,,,,,"",,,,,,,"",,,"","","",,,,,,,,"",,,,,,,
"","",,"","","","","","","",,"","","","","","","",,"","","","","","","",,"","","","","","","",,"","","","","","","",,"","","","","","","",,"","","","","","","",,"","","","","",975240,1,"2024-10-01_17h31.09.255","experiment","2023.2.3","Win32",60.60606061,"66b1eb08a154c8f8beec5846","66fbf9d935dbf9e9cfd29582","66fc21e08387e3069d978db3","",,,"",,,"",,,"",,,"",,,"",,,"",,,,,"",,,"",,,,"",,,"","","",,,"","",,1,,,,"","","",,,,,,,2,,"",,,"",,,"",,,"k",0.8486,,"space",2,"pink_gnome",2,7,"dark_forest","yellow_basket","red_gnome",2,4,"bright_forest","red_basket",4,0,0,1,"red_gnome","bright_forest","red_basket",2165,0,1,16,7,135,1,1,0.37,,"",,,"",,,"",,,"",,,"",,,"",,,,,,,"",,,"","",,,,,,,,"",,,,,,,"",,,"","","",,,,,,,,"",,,,,,,
"","",,"","","","","","","",,"","","","","","","",,"","","","","","","",,"","","","","","","",,"","","","","","","",,"","","","","","","",,"","","","","","","",,"","","","","",975240,1,"2024-10-01_17h31.09.255","experiment","2023.2.3","Win32",60.60606061,"66b1eb08a154c8f8beec5846","66fbf9d935dbf9e9cfd29582","66fc21e08387e3069d978db3","",,,"",,,"",,,"",,,"",,,"",,,"",,,,,"",,,"",,,,"",,,"","","",,,"","",,5,,,,"","","",,,,,,,4,,"",,,"",,,"",,,"s",1.4303,,"space",4,"purple_gnome",4,4,"bright_forest","red_basket","orange_gnome",4,8,"dark_forest","yellow_basket",20,0,0,1,"purple_gnome","bright_forest","red_basket",2185,3,0,17,0,136,7,1,0.5141,,"",,,"",,,"",,,"",,,"",,,"",,,,,,,"",,,"","",,,,,,,,"",,,,,,,"",,,"","","",,,,,,,,"",,,,,,,
"","",,"","","","","","","",,"","","","","","","",,"","","","","","","",,"","","","","","","",,"","","","","","","",,"","","","","","","",,"","","","","","","",,"","","","","",975240,1,"2024-10-01_17h31.09.255","experiment","2023.2.3","Win32",60.60606061,"66b1eb08a154c8f8beec5846","66fbf9d935dbf9e9cfd29582","66fc21e08387e3069d978db3","",,,"",,,"",,,"",,,"",,,"",,,"",,,,,"",,,"",,,,"",,,"","","",,,"","",,1,,,,"","","",,,,,,,3,,"",,,"",,,"",,,"s",1.2123,,"space",3,"yellow_gnome",3,8,"dark_forest","yellow_basket","blue_gnome",3,7,"bright_forest","red_basket",8,0,0,1,"yellow_gnome","dark_forest","yellow_basket",2193,1,-3,17,1,137,2,1,0.3376,,"",,,"",,,"",,,"",,,"",,,"",,,,,,,"",,,"","",,,,,,,,"",,,,,,,"",,,"","","",,,,,,,,"",,,,,,,
"","",,"","","","","","","",,"","","","","","","",,"","","","","","","",,"","","","","","","",,"","","","","","","",,"","","","","","","",,"","","","","","","",,"","","","","",975240,1,"2024-10-01_17h31.09.255","experiment","2023.2.3","Win32",60.60606061,"66b1eb08a154c8f8beec5846","66fbf9d935dbf9e9cfd29582","66fc21e08387e3069d978db3","",,,"",,,"",,,"",,,"",,,"",,,"",,,,,"",,,"",,,,"",,,"","","",,,"","",,1,,,,"","","",,,,,,,2,,"",,,"",,,"",,,"s",0.54,,"space",2,"pink_gnome",2,5,"dark_forest","yellow_basket","red_gnome",2,8,"bright_forest","red_basket",5,0,0,1,"pink_gnome","dark_forest","yellow_basket",2198,-2,1,17,2,138,1,1,0.2136,,"",,,"",,,"",,,"",,,"",,,"",,,,,,,"",,,"","",,,,,,,,"",,,,,,,"",,,"","","",,,,,,,,"",,,,,,,
"","",,"","","","","","","",,"","","","","","","",,"","","","","","","",,"","","","","","","",,"","","","","","","",,"","","","","","","",,"","","","","","","",,"","","","","",975240,1,"2024-10-01_17h31.09.255","experiment","2023.2.3","Win32",60.60606061,"66b1eb08a154c8f8beec5846","66fbf9d935dbf9e9cfd29582","66fc21e08387e3069d978db3","",,,"",,,"",,,"",,,"",,,"",,,"",,,,,"",,,"",,,,"",,,"","","",,,"","",,1,,,,"","","",,,,,,,1,,"",,,"",,,"",,,"s",0.7977,,"space",1,"green_gnome",1,6,"bright_forest","red_basket","brown_gnome",1,6,"dark_forest","yellow_basket",6,0,0,1,"green_gnome","bright_forest","red_basket",2204,-1,2,17,3,139,0,1,0.326,,"",,,"",,,"",,,"",,,"",,,"",,,,,,,"",,,"","",,,,,,,,"",,,,,,,"",,,"","","",,,,,,,,"",,,,,,,
"","",,"","","","","","","",,"","","","","","","",,"","","","","","","",,"","","","","","","",,"","","","","","","",,"","","","","","","",,"","","","","","","",,"","","","","",975240,1,"2024-10-01_17h31.09.255","experiment","2023.2.3","Win32",60.60606061,"66b1eb08a154c8f8beec5846","66fbf9d935dbf9e9cfd29582","66fc21e08387e3069d978db3","",,,"",,,"",,,"",,,"",,,"",,,"",,,,,"",,,"",,,,"",,,"","","",,,"","",,5,,,,"","","",,,,,,,4,,"",,,"",,,"",,,"s",0.8059,,"space",4,"orange_gnome",4,8,"dark_forest","yellow_basket","purple_gnome",4,5,"bright_forest","red_basket",40,0,0,1,"orange_gnome","dark_forest","yellow_basket",2244,2,2,17,4,140,7,1,0.2528,,"",,,"",,,"",,,"",,,"",,,"",,,,,,,"",,,"","",,,,,,,,"",,,,,,,"",,,"","","",,,,,,,,"",,,,,,,
"","",,"","","","","","","",,"","","","","","","",,"","","","","","","",,"","","","","","","",,"","","","","","","",,"","","","","","","",,"","","","","","","",,"","","","","",975240,1,"2024-10-01_17h31.09.255","experiment","2023.2.3","Win32",60.60606061,"66b1eb08a154c8f8beec5846","66fbf9d935dbf9e9cfd29582","66fc21e08387e3069d978db3","",,,"",,,"",,,"",,,"",,,"",,,"",,,,,"",,,"",,,,"",,,"","","",,,"","",,1,,,,"","","",,,,,,,2,,"",,,"",,,"",,,"s",0.7982,,"space",2,"pink_gnome",2,8,"dark_forest","yellow_basket","red_gnome",2,7,"bright_forest","red_basket",8,0,0,1,"pink_gnome","dark_forest","yellow_basket",2252,2,1,17,5,141,1,1,0.2758,,"",,,"",,,"",,,"",,,"",,,"",,,,,,,"",,,"","",,,,,,,,"",,,,,,,"",,,"","","",,,,,,,,"",,,,,,,
"","",,"","","","","","","",,"","","","","","","",,"","","","","","","",,"","","","","","","",,"","","","","","","",,"","","","","","","",,"","","","","","","",,"","","","","",975240,1,"2024-10-01_17h31.09.255","experiment","2023.2.3","Win32",60.60606061,"66b1eb08a154c8f8beec5846","66fbf9d935dbf9e9cfd29582","66fc21e08387e3069d978db3","",,,"",,,"",,,"",,,"",,,"",,,"",,,,,"",,,"",,,,"",,,"","","",,,"","",,5,,,,"","","",,,,,,,3,,"",,,"",,,"",,,"s",0.6623,,"space",3,"yellow_gnome",3,9,"dark_forest","yellow_basket","blue_gnome",3,9,"bright_forest","red_basket",45,0,0,1,"yellow_gnome","dark_forest","yellow_basket",2297,3,0,17,6,142,6,1,0.2026,,"",,,"",,,"",,,"",,,"",,,"",,,,,,,"",,,"","",,,,,,,,"",,,,,,,"",,,"","","",,,,,,,,"",,,,,,,
"","",,"","","","","","","",,"","","","","","","",,"","","","","","","",,"","","","","","","",,"","","","","","","",,"","","","","","","",,"","","","","","","",,"","","","","",975240,1,"2024-10-01_17h31.09.255","experiment","2023.2.3","Win32",60.60606061,"66b1eb08a154c8f8beec5846","66fbf9d935dbf9e9cfd29582","66fc21e08387e3069d978db3","",,,"",,,"",,,"",,,"",,,"",,,"",,,,,"",,,"",,,,"",,,"","","",,,"","",,1,,,,"","","",,,,,,,1,,"",,,"",,,"",,,"s",0.6255,,"space",1,"brown_gnome",1,9,"dark_forest","yellow_basket","green_gnome",1,6,"bright_forest","red_basket",9,0,0,1,"brown_gnome","dark_forest","yellow_basket",2306,1,2,17,7,143,0,1,0.035,,"",,,"",,,"",,,"",,,"",,,"",,,,,,,"",,,"","",,,,,,,,"",,,,,,,"",,,"","","",,,,,,,,"",,,,,,,
"","",,"","","","","","","",,"","","","","","","",,"","","","","","","",,"","","","","","","",,"","","","","","","",,"","","","","","","",,"","","","","","","",,"","","","","",975240,1,"2024-10-01_17h31.09.255","experiment","2023.2.3","Win32",60.60606061,"66b1eb08a154c8f8beec5846","66fbf9d935dbf9e9cfd29582","66fc21e08387e3069d978db3","",,,"",,,"",,,"",,,"",,,"",,,"",,,,,"",,,"",,,,"",,,"","","",,,"","",,5,,,,"","","",,,,,,,1,,"",,,"",,,"",,,"s",0.8716,,"space",1,"brown_gnome",1,7,"dark_forest","yellow_basket","green_gnome",1,7,"bright_forest","red_basket",35,0,0,1,"brown_gnome","dark_forest","yellow_basket",2341,-2,1,18,0,144,4,1,0.2597,,"",,,"",,,"",,,"",,,"",,,"",,,,,,,"",,,"","",,,,,,,,"",,,,,,,"",,,"","","",,,,,,,,"",,,,,,,
"","",,"","","","","","","",,"","","","","","","",,"","","","","","","",,"","","","","","","",,"","","","","","","",,"","","","","","","",,"","","","","","","",,"","","","","",975240,1,"2024-10-01_17h31.09.255","experiment","2023.2.3","Win32",60.60606061,"66b1eb08a154c8f8beec5846","66fbf9d935dbf9e9cfd29582","66fc21e08387e3069d978db3","",,,"",,,"",,,"",,,"",,,"",,,"",,,,,"",,,"",,,,"",,,"","","",,,"","",,5,,,,"","","",,,,,,,2,,"",,,"",,,"",,,"s",0.8401,,"space",2,"pink_gnome",2,8,"dark_forest","yellow_basket","red_gnome",2,5,"bright_forest","red_basket",40,0,0,1,"pink_gnome","dark_forest","yellow_basket",2381,1,-3,18,1,145,5,1,0.2922,,"",,,"",,,"",,,"",,,"",,,"",,,,,,,"",,,"","",,,,,,,,"",,,,,,,"",,,"","","",,,,,,,,"",,,,,,,
"","",,"","","","","","","",,"","","","","","","",,"","","","","","","",,"","","","","","","",,"","","","","","","",,"","","","","","","",,"","","","","","","",,"","","","","",975240,1,"2024-10-01_17h31.09.255","experiment","2023.2.3","Win32",60.60606061,"66b1eb08a154c8f8beec5846","66fbf9d935dbf9e9cfd29582","66fc21e08387e3069d978db3","",,,"",,,"",,,"",,,"",,,"",,,"",,,,,"",,,"",,,,"",,,"","","",,,"","",,1,,,,"","","",,,,,,,3,,"",,,"",,,"",,,"s",0.6367,,"space",3,"yellow_gnome",3,5,"dark_forest","yellow_basket","blue_gnome",3,6,"bright_forest","red_basket",5,0,0,1,"yellow_gnome","dark_forest","yellow_basket",2386,4,3,18,2,146,2,1,0.0517,,"",,,"",,,"",,,"",,,"",,,"",,,,,,,"",,,"","",,,,,,,,"",,,,,,,"",,,"","","",,,,,,,,"",,,,,,,
"","",,"","","","","","","",,"","","","","","","",,"","","","","","","",,"","","","","","","",,"","","","","","","",,"","","","","","","",,"","","","","","","",,"","","","","",975240,1,"2024-10-01_17h31.09.255","experiment","2023.2.3","Win32",60.60606061,"66b1eb08a154c8f8beec5846","66fbf9d935dbf9e9cfd29582","66fc21e08387e3069d978db3","",,,"",,,"",,,"",,,"",,,"",,,"",,,,,"",,,"",,,,"",,,"","","",,,"","",,5,,,,"","","",,,,,,,3,,"",,,"",,,"",,,"k",0.6536,,"space",3,"blue_gnome",3,8,"bright_forest","red_basket","yellow_gnome",3,8,"dark_forest","yellow_basket",40,0,0,1,"yellow_gnome","dark_forest","yellow_basket",2426,-2,0,18,3,147,6,1,0.346,,"",,,"",,,"",,,"",,,"",,,"",,,,,,,"",,,"","",,,,,,,,"",,,,,,,"",,,"","","",,,,,,,,"",,,,,,,
"","",,"","","","","","","",,"","","","","","","",,"","","","","","","",,"","","","","","","",,"","","","","","","",,"","","","","","","",,"","","","","","","",,"","","","","",975240,1,"2024-10-01_17h31.09.255","experiment","2023.2.3","Win32",60.60606061,"66b1eb08a154c8f8beec5846","66fbf9d935dbf9e9cfd29582","66fc21e08387e3069d978db3","",,,"",,,"",,,"",,,"",,,"",,,"",,,,,"",,,"",,,,"",,,"","","",,,"","",,1,,,,"","","",,,,,,,3,,"",,,"",,,"",,,"s",0.4739,,"space",3,"blue_gnome",3,6,"bright_forest","red_basket","yellow_gnome",3,8,"dark_forest","yellow_basket",6,0,0,1,"blue_gnome","bright_forest","red_basket",2432,-1,1,18,4,148,2,1,0.3224,,"",,,"",,,"",,,"",,,"",,,"",,,,,,,"",,,"","",,,,,,,,"",,,,,,,"",,,"","","",,,,,,,,"",,,,,,,
"","",,"","","","","","","",,"","","","","","","",,"","","","","","","",,"","","","","","","",,"","","","","","","",,"","","","","","","",,"","","","","","","",,"","","","","",975240,1,"2024-10-01_17h31.09.255","experiment","2023.2.3","Win32",60.60606061,"66b1eb08a154c8f8beec5846","66fbf9d935dbf9e9cfd29582","66fc21e08387e3069d978db3","",,,"",,,"",,,"",,,"",,,"",,,"",,,,,"",,,"",,,,"",,,"","","",,,"","",,5,,,,"","","",,,,,,,1,,"",,,"",,,"",,,"s",0.8204,,"space",1,"green_gnome",1,5,"bright_forest","red_basket","brown_gnome",1,9,"dark_forest","yellow_basket",25,0,0,1,"green_gnome","bright_forest","red_basket",2457,0,2,18,5,149,4,1,0.374,,"",,,"",,,"",,,"",,,"",,,"",,,,,,,"",,,"","",,,,,,,,"",,,,,,,"",,,"","","",,,,,,,,"",,,,,,,
"","",,"","","","","","","",,"","","","","","","",,"","","","","","","",,"","","","","","","",,"","","","","","","",,"","","","","","","",,"","","","","","","",,"","","","","",975240,1,"2024-10-01_17h31.09.255","experiment","2023.2.3","Win32",60.60606061,"66b1eb08a154c8f8beec5846","66fbf9d935dbf9e9cfd29582","66fc21e08387e3069d978db3","",,,"",,,"",,,"",,,"",,,"",,,"",,,,,"",,,"",,,,"",,,"","","",,,"","",,1,,,,"","","",,,,,,,3,,"",,,"",,,"",,,"k",0.5054,,"space",3,"yellow_gnome",3,7,"dark_forest","yellow_basket","blue_gnome",3,5,"bright_forest","red_basket",5,0,0,1,"blue_gnome","bright_forest","red_basket",2462,0,0,18,6,150,2,1,0.2913,,"",,,"",,,"",,,"",,,"",,,"",,,,,,,"",,,"","",,,,,,,,"",,,,,,,"",,,"","","",,,,,,,,"",,,,,,,
"","",,"","","","","","","",,"","","","","","","",,"","","","","","","",,"","","","","","","",,"","","","","","","",,"","","","","","","",,"","","","","","","",,"","","","","",975240,1,"2024-10-01_17h31.09.255","experiment","2023.2.3","Win32",60.60606061,"66b1eb08a154c8f8beec5846","66fbf9d935dbf9e9cfd29582","66fc21e08387e3069d978db3","",,,"",,,"",,,"",,,"",,,"",,,"",,,,,"",,,"",,,,"",,,"","","",,,"","",,5,,,,"","","",,,,,,,2,,"",,,"",,,"",,,"s",0.8708,,"space",2,"pink_gnome",2,7,"dark_forest","yellow_basket","red_gnome",2,5,"bright_forest","red_basket",35,0,0,1,"pink_gnome","dark_forest","yellow_basket",2497,-1,-2,18,7,151,5,1,0.3048,,"",,,"",,,"",,,"",,,"",,,"",,,,,,,"",,,"","",,,,,,,,"",,,,,,,"",,,"","","",,,,,,,,"",,,,,,,
