"stim1_name","stim1_file","stim1_pair","stim1_deact_file","stim1_step2_name","stim1_step2_file","stim1_step2_basket_name","stim1_step2_basket_file","stim2_name","stim2_file","stim2_pair","stim2_deact_file","stim2_step2_name","stim2_step2_file","stim2_step2_basket_name","stim2_step2_basket_file","stim3_name","stim3_file","stim3_pair","stim3_deact_file","stim3_step2_name","stim3_step2_file","stim3_step2_basket_name","stim3_step2_basket_file","stim4_name","stim4_file","stim4_pair","stim4_deact_file","stim4_step2_name","stim4_step2_file","stim4_step2_basket_name","stim4_step2_basket_file","stim5_name","stim5_file","stim5_pair","stim5_deact_file","stim5_step2_name","stim5_step2_file","stim5_step2_basket_name","stim5_step2_basket_file","stim6_name","stim6_file","stim6_pair","stim6_deact_file","stim6_step2_name","stim6_step2_file","stim6_step2_basket_name","stim6_step2_basket_file","stim7_name","stim7_file","stim7_pair","stim7_deact_file","stim7_step2_name","stim7_step2_file","stim7_step2_basket_name","stim7_step2_basket_file","stim8_name","stim8_file","stim8_pair","stim8_deact_file","stim8_step2_name","stim8_step2_file","stim8_step2_basket_name","stim8_step2_basket_file","participant","session","date","expName","psychopyVersion","OS","frameRate","PROLIFIC_PID","STUDY_ID","SESSION_ID","consent_keyresp.keys","consent_keyresp.rt","consent_keyresp.duration","global_instructions1_key.keys","global_instructions1_key.rt","global_instructions1_key.duration","global_instructions2_key.keys","global_instructions2_key.rt","global_instructions2_key.duration","global_instructions3_key.keys","global_instructions3_key.rt","global_instructions3_key.duration","global_instructions4_key.keys","global_instructions4_key.rt","global_instructions4_key.duration","global_instructions5_key.keys","global_instructions5_key.rt","global_instructions5_key.duration","p_fixation_2.started","p_fixation_2.stopped","p_step1_keyresp.keys","p_failStep1_keyresp.keys","p_failStep1_keyresp.rt","p_failStep1_keyresp.duration","p_step1_pair_index","p_step1_stimLeft_name","p_step1_stimLeft_pair","p_step1_stimLeft_reward","p_step1_stimLeft_step2Stim","p_step1_stimLeft_step2Basket","p_step1_stimRight_name","p_step1_stimRight_pair","p_step1_stimRight_reward","p_step1_stimRight_step2Stim","p_step1_stimRight_step2Basket","p_points","p_fail_step1","p_fail_step2","p_reward_flag","p_step1_choice","p_step2_stim","p_step2_basket","p_score","practice.thisRepN","practice.thisTrialN","practice.thisN","practice.thisIndex","practice.ran","pair_index","p_step1_keyresp.rt","p_step1_keyresp.duration","p_step2_keyresp.keys","p_failStep2_keyresp.keys","p_failStep2_keyresp.rt","p_failStep2_keyresp.duration","p_step2_keyresp.rt","p_step2_keyresp.duration","t_instructions_keyresp.keys","t_instructions_keyresp.rt","t_instructions_keyresp.duration","t_step1_keyresp.keys","t_step1_keyresp.rt","t_step1_keyresp.duration","t_step2_keyresp.keys","t_step2_keyresp.rt","t_step2_keyresp.duration","t_step1_pair_index","t_step1_stimLeft_name","t_step1_stimLeft_pair","t_step1_stimLeft_reward","t_step1_stimLeft_step2Stim","t_step1_stimLeft_step2Basket","t_step1_stimRight_name","t_step1_stimRight_pair","t_step1_stimRight_reward","t_step1_stimRight_step2Stim","t_step1_stimRight_step2Basket","t_points","t_fail_step1","t_fail_step2","t_reward_flag","t_step1_choice","t_step2_stim","t_step2_basket","globa_score","t_data_stimWalk0","t_data_stimWalk1","trials.thisRepN","trials.thisTrialN","trials.thisN","trials.thisIndex","trials.ran","break_key_resp.keys","break_key_resp.rt","break_key_resp.duration","pl_global_instructions_keyresp.keys","pl_global_instructions_keyresp.rt","pl_global_instructions_keyresp.duration","vb_instructions_keyresp.keys","vb_instructions_keyresp.rt","vb_instructions_keyresp.duration","vb_textbox.text","vb_mouse.x","vb_mouse.y","vb_mouse.leftButton","vb_mouse.midButton","vb_mouse.rightButton","vb_mouse.time","vb_mouse.clicked_name","pl1_instructions1_keyresp.keys","pl1_instructions1_keyresp.rt","pl1_instructions1_keyresp.duration","pl1_instructions2_keyresp.keys","pl1_instructions2_keyresp.rt","pl1_instructions2_keyresp.duration","pl1_instructions3_keyresp.keys","pl1_instructions3_keyresp.rt","pl1_instructions3_keyresp.duration","pl1_instructions4_keyresp.keys","pl1_instructions4_keyresp.rt","pl1_instructions4_keyresp.duration","pl1_task_lickert.response","pl1_task_lickert.rt","pl1_task_confidence_lickert.response","pl1_task_confidence_lickert.rt","pl1_task_keyresp.keys","pl1_task_keyresp.rt","pl1_task_keyresp.duration","pl1_task_stimLeft","pl1_task_stimRight","pl1_loop.thisRepN","pl1_loop.thisTrialN","pl1_loop.thisN","pl1_loop.thisIndex","pl1_loop.ran","stimLeft_index","stimRight_index","pl2_instructions_keyresp.keys","pl2_instructions_keyresp.rt","pl2_instructions_keyresp.duration","pl2_task_lickert.response","pl2_task_lickert.rt","pl2_task_confidence_lickert.response","pl2_task_confidence_lickert.rt","pl2_task_keyresp.keys","pl2_task_keyresp.rt","pl2_task_keyresp.duration","pl2_task_gnome","pl2_task_forest","pl2_task_basket","pl2_loop.thisRepN","pl2_loop.thisTrialN","pl2_loop.thisN","pl2_loop.thisIndex","pl2_loop.ran","gnome_id","forest_id","end_keyresp.keys","end_keyresp.rt","end_keyresp.duration","show_trials.thisRepN","show_trials.thisTrialN","show_trials.thisN","show_trials.thisIndex","show_trials.ran"
"","",,"","","","","","","",,"","","","","","","",,"","","","","","","",,"","","","","","","",,"","","","","","","",,"","","","","","","",,"","","","","","","",,"","","","","",155587,1,"2024-04-24_19h21.31.416","experiment","2023.2.3","MacIntel",60.24096386,"60b8f2c365ec36a3395896b6","66291bd3d4b402d13d74177c","66294d90caf7f0c0dfe05c6f","",,,"",,,"",,,"",,,"",,,"",,,,,"","",,,,"",,,"","","",,,"","",,,,,"","","",,,,,,,4,,,"","",,,,,"",,,"s",0.2478,,"space",0.2401,,4,"green_gnome",4,9,"bright_forest","yellow_basket","pink_gnome",4,1,"dark_forest","red_basket",9,0,0,1,"green_gnome","bright_forest","yellow_basket",582,1,1,35,3,143,3,1,"",,,"",,,"",,,"",,,,,,,"","",,,"",,,"",,,"",,,,,,,"",,,"","",,,,,,,,"",,,,,,,"",,,"","","",,,,,,,,"",,,,,,,
"","",,"","","","","","","",,"","","","","","","",,"","","","","","","",,"","","","","","","",,"","","","","","","",,"","","","","","","",,"","","","","","","",,"","","","","",155587,1,"2024-04-24_19h21.31.416","experiment","2023.2.3","MacIntel",60.24096386,"60b8f2c365ec36a3395896b6","66291bd3d4b402d13d74177c","66294d90caf7f0c0dfe05c6f","",,,"",,,"",,,"",,,"",,,"",,,,,"","",,,,"",,,"","","",,,"","",,,,,"","","",,,,,,,3,,,"","",,,,,"",,,"s",0.2803,,"space",0.4052,,3,"brown_gnome",3,2,"dark_forest","red_basket","blue_gnome",3,8,"bright_forest","yellow_basket",2,0,0,1,"brown_gnome","dark_forest","red_basket",584,0,0,36,0,144,2,1,"",,,"",,,"",,,"",,,,,,,"","",,,"",,,"",,,"",,,,,,,"",,,"","",,,,,,,,"",,,,,,,"",,,"","","",,,,,,,,"",,,,,,,
"","",,"","","","","","","",,"","","","","","","",,"","","","","","","",,"","","","","","","",,"","","","","","","",,"","","","","","","",,"","","","","","","",,"","","","","",155587,1,"2024-04-24_19h21.31.416","experiment","2023.2.3","MacIntel",60.24096386,"60b8f2c365ec36a3395896b6","66291bd3d4b402d13d74177c","66294d90caf7f0c0dfe05c6f","",,,"",,,"",,,"",,,"",,,"",,,,,"","",,,,"",,,"","","",,,"","",,,,,"","","",,,,,,,4,,,"","",,,,,"",,,"s",0.2554,,"space",0.3069,,4,"pink_gnome",4,2,"dark_forest","red_basket","green_gnome",4,8,"bright_forest","yellow_basket",2,0,0,1,"pink_gnome","dark_forest","red_basket",586,1,6,36,1,145,3,1,"",,,"",,,"",,,"",,,,,,,"","",,,"",,,"",,,"",,,,,,,"",,,"","",,,,,,,,"",,,,,,,"",,,"","","",,,,,,,,"",,,,,,,
"","",,"","","","","","","",,"","","","","","","",,"","","","","","","",,"","","","","","","",,"","","","","","","",,"","","","","","","",,"","","","","","","",,"","","","","",155587,1,"2024-04-24_19h21.31.416","experiment","2023.2.3","MacIntel",60.24096386,"60b8f2c365ec36a3395896b6","66291bd3d4b402d13d74177c","66294d90caf7f0c0dfe05c6f","",,,"",,,"",,,"",,,"",,,"",,,,,"","",,,,"",,,"","","",,,"","",,,,,"","","",,,,,,,4,,,"","",,,,,"",,,"k",0.4129,,"space",0.2218,,4,"green_gnome",4,9,"bright_forest","yellow_basket","pink_gnome",4,8,"dark_forest","red_basket",8,0,0,1,"pink_gnome","dark_forest","red_basket",594,1,-4,36,2,146,3,1,"",,,"",,,"",,,"",,,,,,,"","",,,"",,,"",,,"",,,,,,,"",,,"","",,,,,,,,"",,,,,,,"",,,"","","",,,,,,,,"",,,,,,,
"","",,"","","","","","","",,"","","","","","","",,"","","","","","","",,"","","","","","","",,"","","","","","","",,"","","","","","","",,"","","","","","","",,"","","","","",155587,1,"2024-04-24_19h21.31.416","experiment","2023.2.3","MacIntel",60.24096386,"60b8f2c365ec36a3395896b6","66291bd3d4b402d13d74177c","66294d90caf7f0c0dfe05c6f","",,,"",,,"",,,"",,,"",,,"",,,,,"","",,,,"",,,"","","",,,"","",,,,,"","","",,,,,,,4,,,"","",,,,,"",,,"k",0.4216,,"space",0.2247,,4,"green_gnome",4,8,"bright_forest","yellow_basket","pink_gnome",4,4,"dark_forest","red_basket",4,0,0,1,"pink_gnome","dark_forest","red_basket",598,2,-3,36,3,147,3,1,"",,,"",,,"",,,"",,,,,,,"","",,,"",,,"",,,"",,,,,,,"",,,"","",,,,,,,,"",,,,,,,"",,,"","","",,,,,,,,"",,,,,,,
"","",,"","","","","","","",,"","","","","","","",,"","","","","","","",,"","","","","","","",,"","","","","","","",,"","","","","","","",,"","","","","","","",,"","","","","",155587,1,"2024-04-24_19h21.31.416","experiment","2023.2.3","MacIntel",60.24096386,"60b8f2c365ec36a3395896b6","66291bd3d4b402d13d74177c","66294d90caf7f0c0dfe05c6f","",,,"",,,"",,,"",,,"",,,"",,,,,"","",,,,"",,,"","","",,,"","",,,,,"","","",,,,,,,1,,,"","",,,,,"",,,"k",0.3054,,"space",0.2712,,1,"red_gnome",1,8,"bright_forest","yellow_basket","purple_gnome",1,1,"dark_forest","red_basket",1,0,0,1,"purple_gnome","dark_forest","red_basket",599,0,2,37,0,148,0,1,"",,,"",,,"",,,"",,,,,,,"","",,,"",,,"",,,"",,,,,,,"",,,"","",,,,,,,,"",,,,,,,"",,,"","","",,,,,,,,"",,,,,,,
"","",,"","","","","","","",,"","","","","","","",,"","","","","","","",,"","","","","","","",,"","","","","","","",,"","","","","","","",,"","","","","","","",,"","","","","",155587,1,"2024-04-24_19h21.31.416","experiment","2023.2.3","MacIntel",60.24096386,"60b8f2c365ec36a3395896b6","66291bd3d4b402d13d74177c","66294d90caf7f0c0dfe05c6f","",,,"",,,"",,,"",,,"",,,"",,,,,"","",,,,"",,,"","","",,,"","",,,,,"","","",,,,,,,3,,,"","",,,,,"",,,"s",0.3546,,"space",0.4644,,3,"blue_gnome",3,8,"bright_forest","yellow_basket","brown_gnome",3,3,"dark_forest","red_basket",8,0,0,1,"blue_gnome","bright_forest","yellow_basket",607,2,-6,37,1,149,2,1,"",,,"",,,"",,,"",,,,,,,"","",,,"",,,"",,,"",,,,,,,"",,,"","",,,,,,,,"",,,,,,,"",,,"","","",,,,,,,,"",,,,,,,
"","",,"","","","","","","",,"","","","","","","",,"","","","","","","",,"","","","","","","",,"","","","","","","",,"","","","","","","",,"","","","","","","",,"","","","","",155587,1,"2024-04-24_19h21.31.416","experiment","2023.2.3","MacIntel",60.24096386,"60b8f2c365ec36a3395896b6","66291bd3d4b402d13d74177c","66294d90caf7f0c0dfe05c6f","",,,"",,,"",,,"",,,"",,,"",,,,,"","",,,,"",,,"","","",,,"","",,,,,"","","",,,,,,,2,,,"","",,,,,"",,,"s",0.3918,,"space",0.2637,,2,"orange_gnome",2,3,"dark_forest","red_basket","yellow_gnome",2,8,"bright_forest","yellow_basket",3,0,0,1,"orange_gnome","dark_forest","red_basket",610,0,-6,37,2,150,1,1,"",,,"",,,"",,,"",,,,,,,"","",,,"",,,"",,,"",,,,,,,"",,,"","",,,,,,,,"",,,,,,,"",,,"","","",,,,,,,,"",,,,,,,
"","",,"","","","","","","",,"","","","","","","",,"","","","","","","",,"","","","","","","",,"","","","","","","",,"","","","","","","",,"","","","","","","",,"","","","","",155587,1,"2024-04-24_19h21.31.416","experiment","2023.2.3","MacIntel",60.24096386,"60b8f2c365ec36a3395896b6","66291bd3d4b402d13d74177c","66294d90caf7f0c0dfe05c6f","",,,"",,,"",,,"",,,"",,,"",,,,,"","",,,,"",,,"","","",,,"","",,,,,"","","",,,,,,,3,,,"","",,,,,"",,,"s",0.2985,,"space",0.3644,,3,"brown_gnome",3,3,"dark_forest","red_basket","blue_gnome",3,8,"bright_forest","yellow_basket",3,0,0,1,"brown_gnome","dark_forest","red_basket",613,-2,2,37,3,151,2,1,"",,,"",,,"",,,"",,,,,,,"","",,,"",,,"",,,"",,,,,,,"",,,"","",,,,,,,,"",,,,,,,"",,,"","","",,,,,,,,"",,,,,,,
"","",,"","","","","","","",,"","","","","","","",,"","","","","","","",,"","","","","","","",,"","","","","","","",,"","","","","","","",,"","","","","","","",,"","","","","",155587,1,"2024-04-24_19h21.31.416","experiment","2023.2.3","MacIntel",60.24096386,"60b8f2c365ec36a3395896b6","66291bd3d4b402d13d74177c","66294d90caf7f0c0dfe05c6f","",,,"",,,"",,,"",,,"",,,"",,,,,"","",,,,"",,,"","","",,,"","",,,,,"","","",,,,,,,1,,,"","",,,,,"",,,"s",0.2548,,"space",0.3816,,1,"purple_gnome",1,5,"dark_forest","red_basket","red_gnome",1,6,"bright_forest","yellow_basket",5,0,0,1,"purple_gnome","dark_forest","red_basket",618,1,-4,38,0,152,0,1,"",,,"",,,"",,,"",,,,,,,"","",,,"",,,"",,,"",,,,,,,"",,,"","",,,,,,,,"",,,,,,,"",,,"","","",,,,,,,,"",,,,,,,
"","",,"","","","","","","",,"","","","","","","",,"","","","","","","",,"","","","","","","",,"","","","","","","",,"","","","","","","",,"","","","","","","",,"","","","","",155587,1,"2024-04-24_19h21.31.416","experiment","2023.2.3","MacIntel",60.24096386,"60b8f2c365ec36a3395896b6","66291bd3d4b402d13d74177c","66294d90caf7f0c0dfe05c6f","",,,"",,,"",,,"",,,"",,,"",,,,,"","",,,,"",,,"","","",,,"","",,,,,"","","",,,,,,,3,,,"","",,,,,"",,,"s",0.3057,,"space",0.2484,,3,"brown_gnome",3,1,"dark_forest","red_basket","blue_gnome",3,7,"bright_forest","yellow_basket",1,0,0,1,"brown_gnome","dark_forest","red_basket",619,-1,-3,38,1,153,2,1,"",,,"",,,"",,,"",,,,,,,"","",,,"",,,"",,,"",,,,,,,"",,,"","",,,,,,,,"",,,,,,,"",,,"","","",,,,,,,,"",,,,,,,
"","",,"","","","","","","",,"","","","","","","",,"","","","","","","",,"","","","","","","",,"","","","","","","",,"","","","","","","",,"","","","","","","",,"","","","","",155587,1,"2024-04-24_19h21.31.416","experiment","2023.2.3","MacIntel",60.24096386,"60b8f2c365ec36a3395896b6","66291bd3d4b402d13d74177c","66294d90caf7f0c0dfe05c6f","",,,"",,,"",,,"",,,"",,,"",,,,,"","",,,,"",,,"","","",,,"","",,,,,"","","",,,,,,,1,,,"","",,,,,"",,,"s",0.2715,,"space",0.2457,,1,"purple_gnome",1,2,"dark_forest","red_basket","red_gnome",1,6,"bright_forest","yellow_basket",2,0,0,1,"purple_gnome","dark_forest","red_basket",621,7,-1,38,2,154,0,1,"",,,"",,,"",,,"",,,,,,,"","",,,"",,,"",,,"",,,,,,,"",,,"","",,,,,,,,"",,,,,,,"",,,"","","",,,,,,,,"",,,,,,,
"","",,"","","","","","","",,"","","","","","","",,"","","","","","","",,"","","","","","","",,"","","","","","","",,"","","","","","","",,"","","","","","","",,"","","","","",155587,1,"2024-04-24_19h21.31.416","experiment","2023.2.3","MacIntel",60.24096386,"60b8f2c365ec36a3395896b6","66291bd3d4b402d13d74177c","66294d90caf7f0c0dfe05c6f","",,,"",,,"",,,"",,,"",,,"",,,,,"","",,,,"",,,"","","",,,"","",,,,,"","","",,,,,,,4,,,"","",,,,,"",,,"k",0.3219,,"space",0.3048,,4,"pink_gnome",4,1,"dark_forest","red_basket","green_gnome",4,5,"bright_forest","yellow_basket",5,0,0,1,"green_gnome","bright_forest","yellow_basket",626,1,1,38,3,155,3,1,"",,,"",,,"",,,"",,,,,,,"","",,,"",,,"",,,"",,,,,,,"",,,"","",,,,,,,,"",,,,,,,"",,,"","","",,,,,,,,"",,,,,,,
"","",,"","","","","","","",,"","","","","","","",,"","","","","","","",,"","","","","","","",,"","","","","","","",,"","","","","","","",,"","","","","","","",,"","","","","",155587,1,"2024-04-24_19h21.31.416","experiment","2023.2.3","MacIntel",60.24096386,"60b8f2c365ec36a3395896b6","66291bd3d4b402d13d74177c","66294d90caf7f0c0dfe05c6f","",,,"",,,"",,,"",,,"",,,"",,,,,"","",,,,"",,,"","","",,,"","",,,,,"","","",,,,,,,2,,,"","",,,,,"",,,"s",0.3827,,"space",0.2314,,2,"orange_gnome",2,2,"dark_forest","red_basket","yellow_gnome",2,6,"bright_forest","yellow_basket",2,0,0,1,"orange_gnome","dark_forest","red_basket",628,0,2,39,0,156,1,1,"",,,"",,,"",,,"",,,,,,,"","",,,"",,,"",,,"",,,,,,,"",,,"","",,,,,,,,"",,,,,,,"",,,"","","",,,,,,,,"",,,,,,,
"","",,"","","","","","","",,"","","","","","","",,"","","","","","","",,"","","","","","","",,"","","","","","","",,"","","","","","","",,"","","","","","","",,"","","","","",155587,1,"2024-04-24_19h21.31.416","experiment","2023.2.3","MacIntel",60.24096386,"60b8f2c365ec36a3395896b6","66291bd3d4b402d13d74177c","66294d90caf7f0c0dfe05c6f","",,,"",,,"",,,"",,,"",,,"",,,,,"","",,,,"",,,"","","",,,"","",,,,,"","","",,,,,,,3,,,"","",,,,,"",,,"k",0.3813,,"space",0.488,,3,"brown_gnome",3,4,"dark_forest","red_basket","blue_gnome",3,6,"bright_forest","yellow_basket",6,0,0,1,"blue_gnome","bright_forest","yellow_basket",634,2,-3,39,1,157,2,1,"",,,"",,,"",,,"",,,,,,,"","",,,"",,,"",,,"",,,,,,,"",,,"","",,,,,,,,"",,,,,,,"",,,"","","",,,,,,,,"",,,,,,,
"","",,"","","","","","","",,"","","","","","","",,"","","","","","","",,"","","","","","","",,"","","","","","","",,"","","","","","","",,"","","","","","","",,"","","","","",155587,1,"2024-04-24_19h21.31.416","experiment","2023.2.3","MacIntel",60.24096386,"60b8f2c365ec36a3395896b6","66291bd3d4b402d13d74177c","66294d90caf7f0c0dfe05c6f","",,,"",,,"",,,"",,,"",,,"",,,,,"","",,,,"",,,"","","",,,"","",,,,,"","","",,,,,,,1,,,"","",,,,,"",,,"k",0.9424,,"space",0.58,,1,"purple_gnome",1,1,"dark_forest","red_basket","red_gnome",1,8,"bright_forest","yellow_basket",8,0,0,1,"red_gnome","bright_forest","yellow_basket",642,-2,-1,39,2,158,0,1,"",,,"",,,"",,,"",,,,,,,"","",,,"",,,"",,,"",,,,,,,"",,,"","",,,,,,,,"",,,,,,,"",,,"","","",,,,,,,,"",,,,,,,
"","",,"","","","","","","",,"","","","","","","",,"","","","","","","",,"","","","","","","",,"","","","","","","",,"","","","","","","",,"","","","","","","",,"","","","","",155587,1,"2024-04-24_19h21.31.416","experiment","2023.2.3","MacIntel",60.24096386,"60b8f2c365ec36a3395896b6","66291bd3d4b402d13d74177c","66294d90caf7f0c0dfe05c6f","",,,"",,,"",,,"",,,"",,,"",,,,,"","",,,,"",,,"","","",,,"","",,,,,"","","",,,,,,,3,,,"","",,,,,"",,,"k",0.8397,,"space",0.6144,,3,"brown_gnome",3,0,"dark_forest","red_basket","blue_gnome",3,6,"bright_forest","yellow_basket",6,0,0,1,"blue_gnome","bright_forest","yellow_basket",648,0,-1,39,3,159,2,1,"",,,"",,,"",,,"",,,,,,,"","",,,"",,,"",,,"",,,,,,,"",,,"","",,,,,,,,"",,,,,,,"",,,"","","",,,,,,,,"",,,,,,,
"","",,"","","","","","","",,"","","","","","","",,"","","","","","","",,"","","","","","","",,"","","","","","","",,"","","","","","","",,"","","","","","","",,"","","","","",155587,1,"2024-04-24_19h21.31.416","experiment","2023.2.3","MacIntel",60.24096386,"60b8f2c365ec36a3395896b6","66291bd3d4b402d13d74177c","66294d90caf7f0c0dfe05c6f","",,,"",,,"",,,"",,,"",,,"",,,,,"","",,,,"",,,"","","",,,"","",,,,,"","","",,,,,,,2,,,"","",,,,,"",,,"k",1.0488,,"space",0.2579,,2,"orange_gnome",2,1,"dark_forest","red_basket","yellow_gnome",2,6,"bright_forest","yellow_basket",6,0,0,1,"yellow_gnome","bright_forest","yellow_basket",654,0,-1,40,0,160,1,1,"",,,"",,,"",,,"",,,,,,,"","",,,"",,,"",,,"",,,,,,,"",,,"","",,,,,,,,"",,,,,,,"",,,"","","",,,,,,,,"",,,,,,,
"","",,"","","","","","","",,"","","","","","","",,"","","","","","","",,"","","","","","","",,"","","","","","","",,"","","","","","","",,"","","","","","","",,"","","","","",155587,1,"2024-04-24_19h21.31.416","experiment","2023.2.3","MacIntel",60.24096386,"60b8f2c365ec36a3395896b6","66291bd3d4b402d13d74177c","66294d90caf7f0c0dfe05c6f","",,,"",,,"",,,"",,,"",,,"",,,,,"","",,,,"",,,"","","",,,"","",,,,,"","","",,,,,,,1,,,"","",,,,,"",,,"k",0.9813,,"space",0.23,,1,"purple_gnome",1,0,"dark_forest","red_basket","red_gnome",1,6,"bright_forest","yellow_basket",6,0,0,1,"red_gnome","bright_forest","yellow_basket",660,1,2,40,1,161,0,1,"",,,"",,,"",,,"",,,,,,,"","",,,"",,,"",,,"",,,,,,,"",,,"","",,,,,,,,"",,,,,,,"",,,"","","",,,,,,,,"",,,,,,,
"","",,"","","","","","","",,"","","","","","","",,"","","","","","","",,"","","","","","","",,"","","","","","","",,"","","","","","","",,"","","","","","","",,"","","","","",155587,1,"2024-04-24_19h21.31.416","experiment","2023.2.3","MacIntel",60.24096386,"60b8f2c365ec36a3395896b6","66291bd3d4b402d13d74177c","66294d90caf7f0c0dfe05c6f","",,,"",,,"",,,"",,,"",,,"",,,,,"","",,,,"",,,"","","",,,"","",,,,,"","","",,,,,,,2,,,"","",,,,,"",,,"s",0.3711,,"space",0.4217,,2,"orange_gnome",2,2,"dark_forest","red_basket","yellow_gnome",2,7,"bright_forest","yellow_basket",2,0,0,1,"orange_gnome","dark_forest","red_basket",662,-2,2,40,2,162,1,1,"",,,"",,,"",,,"",,,,,,,"","",,,"",,,"",,,"",,,,,,,"",,,"","",,,,,,,,"",,,,,,,"",,,"","","",,,,,,,,"",,,,,,,
"","",,"","","","","","","",,"","","","","","","",,"","","","","","","",,"","","","","","","",,"","","","","","","",,"","","","","","","",,"","","","","","","",,"","","","","",155587,1,"2024-04-24_19h21.31.416","experiment","2023.2.3","MacIntel",60.24096386,"60b8f2c365ec36a3395896b6","66291bd3d4b402d13d74177c","66294d90caf7f0c0dfe05c6f","",,,"",,,"",,,"",,,"",,,"",,,,,"","",,,,"",,,"","","",,,"","",,,,,"","","",,,,,,,4,,,"","",,,,,"",,,"s",0.7383,,"space",0.3553,,4,"pink_gnome",4,4,"dark_forest","red_basket","green_gnome",4,5,"bright_forest","yellow_basket",4,0,0,1,"pink_gnome","dark_forest","red_basket",666,-3,3,40,3,163,3,1,"",,,"",,,"",,,"",,,,,,,"","",,,"",,,"",,,"",,,,,,,"",,,"","",,,,,,,,"",,,,,,,"",,,"","","",,,,,,,,"",,,,,,,
"","",,"","","","","","","",,"","","","","","","",,"","","","","","","",,"","","","","","","",,"","","","","","","",,"","","","","","","",,"","","","","","","",,"","","","","",155587,1,"2024-04-24_19h21.31.416","experiment","2023.2.3","MacIntel",60.24096386,"60b8f2c365ec36a3395896b6","66291bd3d4b402d13d74177c","66294d90caf7f0c0dfe05c6f","",,,"",,,"",,,"",,,"",,,"",,,,,"","",,,,"",,,"","","",,,"","",,,,,"","","",,,,,,,2,,,"","",,,,,"",,,"k",1.0718,,"space",0.4061,,2,"yellow_gnome",2,2,"bright_forest","yellow_basket","orange_gnome",2,7,"dark_forest","red_basket",7,0,0,1,"orange_gnome","dark_forest","red_basket",673,0,-2,41,0,164,1,1,"",,,"",,,"",,,"",,,,,,,"","",,,"",,,"",,,"",,,,,,,"",,,"","",,,,,,,,"",,,,,,,"",,,"","","",,,,,,,,"",,,,,,,
"","",,"","","","","","","",,"","","","","","","",,"","","","","","","",,"","","","","","","",,"","","","","","","",,"","","","","","","",,"","","","","","","",,"","","","","",155587,1,"2024-04-24_19h21.31.416","experiment","2023.2.3","MacIntel",60.24096386,"60b8f2c365ec36a3395896b6","66291bd3d4b402d13d74177c","66294d90caf7f0c0dfe05c6f","",,,"",,,"",,,"",,,"",,,"",,,,,"","",,,,"",,,"","","",,,"","",,,,,"","","",,,,,,,2,,,"","",,,,,"",,,"k",0.8547,,"space",0.407,,2,"orange_gnome",2,5,"dark_forest","red_basket","yellow_gnome",2,2,"bright_forest","yellow_basket",2,0,0,1,"yellow_gnome","bright_forest","yellow_basket",675,1,2,41,1,165,1,1,"",,,"",,,"",,,"",,,,,,,"","",,,"",,,"",,,"",,,,,,,"",,,"","",,,,,,,,"",,,,,,,"",,,"","","",,,,,,,,"",,,,,,,
"","",,"","","","","","","",,"","","","","","","",,"","","","","","","",,"","","","","","","",,"","","","","","","",,"","","","","","","",,"","","","","","","",,"","","","","",155587,1,"2024-04-24_19h21.31.416","experiment","2023.2.3","MacIntel",60.24096386,"60b8f2c365ec36a3395896b6","66291bd3d4b402d13d74177c","66294d90caf7f0c0dfe05c6f","",,,"",,,"",,,"",,,"",,,"",,,,,"","",,,,"",,,"","","",,,"","",,,,,"","","",,,,,,,4,,,"","",,,,,"",,,"s",0.3066,,"space",0.1197,,4,"green_gnome",4,3,"bright_forest","yellow_basket","pink_gnome",4,7,"dark_forest","red_basket",3,0,0,1,"green_gnome","bright_forest","yellow_basket",678,0,1,41,2,166,3,1,"",,,"",,,"",,,"",,,,,,,"","",,,"",,,"",,,"",,,,,,,"",,,"","",,,,,,,,"",,,,,,,"",,,"","","",,,,,,,,"",,,,,,,
"","",,"","","","","","","",,"","","","","","","",,"","","","","","","",,"","","","","","","",,"","","","","","","",,"","","","","","","",,"","","","","","","",,"","","","","",155587,1,"2024-04-24_19h21.31.416","experiment","2023.2.3","MacIntel",60.24096386,"60b8f2c365ec36a3395896b6","66291bd3d4b402d13d74177c","66294d90caf7f0c0dfe05c6f","",,,"",,,"",,,"",,,"",,,"",,,,,"","",,,,"",,,"","","",,,"","",,,,,"","","",,,,,,,2,,,"","",,,,,"",,,"k",0.4536,,"space",0.3722,,2,"orange_gnome",2,8,"dark_forest","red_basket","yellow_gnome",2,3,"bright_forest","yellow_basket",3,0,0,1,"yellow_gnome","bright_forest","yellow_basket",681,-2,0,41,3,167,1,1,"",,,"",,,"",,,"",,,,,,,"","",,,"",,,"",,,"",,,,,,,"",,,"","",,,,,,,,"",,,,,,,"",,,"","","",,,,,,,,"",,,,,,,
