parent_PID,stim1_name,stim1_file,stim1_pair,stim1_deact_file,stim1_step2_name,stim1_step2_file,stim1_step2_basket_name,stim1_step2_basket_file,stim2_name,stim2_file,stim2_pair,stim2_deact_file,stim2_step2_name,stim2_step2_file,stim2_step2_basket_name,stim2_step2_basket_file,stim3_name,stim3_file,stim3_pair,stim3_deact_file,stim3_step2_name,stim3_step2_file,stim3_step2_basket_name,stim3_step2_basket_file,stim4_name,stim4_file,stim4_pair,stim4_deact_file,stim4_step2_name,stim4_step2_file,stim4_step2_basket_name,stim4_step2_basket_file,participant,session,date,expName,psychopyVersion,OS,frameRate,PROLIFIC_PID,STUDY_ID,SESSION_ID,consent_keyresp.keys,consent_keyresp.rt,consent_keyresp.duration,global_instructions1_key.keys,global_instructions1_key.rt,global_instructions1_key.duration,global_instructions2_key.keys,global_instructions2_key.rt,global_instructions2_key.duration,global_instructions3_key.keys,global_instructions3_key.rt,global_instructions3_key.duration,global_instructions4_key.keys,global_instructions4_key.rt,global_instructions4_key.duration,global_instructions5_key.keys,global_instructions5_key.rt,global_instructions5_key.duration,p_fixation_2.started,p_fixation_2.stopped,p_step1_keyresp.keys,p_step1_keyresp.rt,p_step1_keyresp.duration,p_step2_keyresp.keys,p_failStep2_keyresp.keys,p_failStep2_keyresp.rt,p_failStep2_keyresp.duration,p_step1_pair_index,p_step1_stimLeft_name,p_step1_stimLeft_pair,p_step1_stimLeft_reward,p_step1_stimLeft_step2Stim,p_step1_stimLeft_step2Basket,p_step1_stimRight_name,p_step1_stimRight_pair,p_step1_stimRight_reward,p_step1_stimRight_step2Stim,p_step1_stimRight_step2Basket,p_points,p_fail_step1,p_fail_step2,p_reward_flag,p_step1_choice,p_step2_stim,p_step2_basket,p_score,practice.thisRepN,practice.thisTrialN,practice.thisN,practice.thisIndex,practice.ran,pair_index,p_failStep1_keyresp.keys,p_failStep1_keyresp.rt,p_failStep1_keyresp.duration,p_step2_keyresp.rt,p_step2_keyresp.duration,t_instructions_keyresp.keys,t_instructions_keyresp.rt,t_instructions_keyresp.duration,t_advice_reading.started,t_advice_reading.stopped,t_advice_mouse.x,t_advice_mouse.y,t_advice_mouse.leftButton,t_advice_mouse.midButton,t_advice_mouse.rightButton,t_advice_mouse.time,t_advice_mouse.clicked_name,t_instructions_2_keyresp.keys,t_instructions_2_keyresp.rt,t_instructions_2_keyresp.duration,t_start.started,t_start.stopped,t_step1_keyresp.keys,t_step1_pair_index,t_step1_stimLeft_name,t_step1_stimLeft_pair,t_step1_stimLeft_reward,t_step1_stimLeft_step2Stim,t_step1_stimLeft_step2Basket,t_step1_stimRight_name,t_step1_stimRight_pair,t_step1_stimRight_reward,t_step1_stimRight_step2Stim,t_step1_stimRight_step2Basket,t_points,t_fail_step1,t_fail_step2,t_reward_flag,t_step1_choice,t_step2_stim,t_step2_basket,globa_score,t_data_stimWalk0,t_data_stimWalk1,trials.thisRepN,trials.thisTrialN,trials.thisN,trials.thisIndex,trials.ran,t_step1_keyresp.rt,t_step1_keyresp.duration,t_step2_keyresp.keys,t_step2_keyresp.rt,t_step2_keyresp.duration,pl_global_instructions_keyresp.keys,pl_global_instructions_keyresp.rt,pl_global_instructions_keyresp.duration,vb_instructions_keyresp.keys,vb_instructions_keyresp.rt,vb_instructions_keyresp.duration,vb_instructions_2_keyresp.keys,vb_instructions_2_keyresp.rt,vb_instructions_2_keyresp.duration,vb_textbox.text,vb_mouse.x,vb_mouse.y,vb_mouse.leftButton,vb_mouse.midButton,vb_mouse.rightButton,vb_mouse.time,vb_mouse.clicked_name,pl1_instructions1_keyresp.keys,pl1_instructions1_keyresp.rt,pl1_instructions1_keyresp.duration,pl1_instructions2_keyresp.keys,pl1_instructions2_keyresp.rt,pl1_instructions2_keyresp.duration,pl1_instructions3_keyresp.keys,pl1_instructions3_keyresp.rt,pl1_instructions3_keyresp.duration,pl1_instructions4_keyresp.keys,pl1_instructions4_keyresp.rt,pl1_instructions4_keyresp.duration,pl1_task_lickert.response,pl1_task_lickert.rt,pl1_task_confidence_lickert.response,pl1_task_confidence_lickert.rt,pl1_task_keyresp.keys,pl1_task_keyresp.rt,pl1_task_keyresp.duration,pl1_task_stimLeft,pl1_task_stimRight,pl1_loop.thisRepN,pl1_loop.thisTrialN,pl1_loop.thisN,pl1_loop.thisIndex,pl1_loop.ran,stimLeft_index,stimRight_index,pl2_instructions_keyresp.keys,pl2_instructions_keyresp.rt,pl2_instructions_keyresp.duration,pl2_task_lickert.response,pl2_task_lickert.rt,pl2_task_confidence_lickert.response,pl2_task_confidence_lickert.rt,pl2_task_keyresp.keys,pl2_task_keyresp.rt,pl2_task_keyresp.duration,pl2_task_gnome,pl2_task_forest,pl2_task_basket,pl2_loop.thisRepN,pl2_loop.thisTrialN,pl2_loop.thisN,pl2_loop.thisIndex,pl2_loop.ran,gnome_id,forest_id,pl3_instructions_keyresp.keys,pl3_instructions_keyresp.rt,pl3_instructions_keyresp.duration,pl3_task_lickert.response,pl3_task_lickert.rt,pl3_task_keyresp.keys,pl3_task_keyresp.rt,pl3_task_keyresp.duration,pl3_task_confidence_lickert.response,pl3_task_confidence_lickert.rt,pl3_task_stimLeftBg,pl3_task_stimRightBg,pl3_task_stimLeft,pl3_task_stimRight,pl3_loop.thisRepN,pl3_loop.thisTrialN,pl3_loop.thisN,pl3_loop.thisIndex,pl3_loop.ran,pl4_instructions_keyresp.keys,pl4_instructions_keyresp.rt,pl4_instructions_keyresp.duration,pl4_task_lickert.response,pl4_task_lickert.rt,pl4_task_keyresp.keys,pl4_task_keyresp.rt,pl4_task_keyresp.duration,pl4_task_confidence_lickert.response,pl4_task_confidence_lickert.rt,pl4_task_stimLeft,pl4_task_stimRight,pl4_loop.thisRepN,pl4_loop.thisTrialN,pl4_loop.thisN,pl4_loop.thisIndex,pl4_loop.ran,end_keyresp.keys,end_keyresp.rt,end_keyresp.duration,show_trials.thisRepN,show_trials.thisTrialN,show_trials.thisN,show_trials.thisIndex,show_trials.ran
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,061007,001,2024-02-05_13h22.04.651,experiment,2023.2.3,Win32,59.52380952,61222446d552dd833b161428,65c0d7c19770d1517089463e,65c0dfc70e92e46a8f564e83,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,,,,,,,,,,,,,,,,,,,,,,,k,2,brown_gnomes,2,7,bright_forest,yellow_basket,green_gnome,2,8,dark_forest,red_basket,8,0,0,1,green_gnome,dark_forest,red_basket,81,-1,-2,12,0,24,1,1,1.2129,,space,0.0703,0.0008,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,061007,001,2024-02-05_13h22.04.651,experiment,2023.2.3,Win32,59.52380952,61222446d552dd833b161428,65c0d7c19770d1517089463e,65c0dfc70e92e46a8f564e83,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,s,1,red_gnome,1,6,bright_forest,yellow_basket,purple_gnome,1,6,dark_forest,red_basket,6,0,0,1,red_gnome,bright_forest,yellow_basket,87,1,3,12,1,25,0,1,0.9078,,space,0.6022,0.0007,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,061007,001,2024-02-05_13h22.04.651,experiment,2023.2.3,Win32,59.52380952,61222446d552dd833b161428,65c0d7c19770d1517089463e,65c0dfc70e92e46a8f564e83,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,s,1,red_gnome,1,7,bright_forest,yellow_basket,purple_gnome,1,9,dark_forest,red_basket,7,0,0,1,red_gnome,bright_forest,yellow_basket,94,-1,3,13,0,26,0,1,0.8797,,space,0.6421,0.0007,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,061007,001,2024-02-05_13h22.04.651,experiment,2023.2.3,Win32,59.52380952,61222446d552dd833b161428,65c0d7c19770d1517089463e,65c0dfc70e92e46a8f564e83,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,k,1,purple_gnome,1,6,dark_forest,red_basket,red_gnome,1,6,bright_forest,yellow_basket,6,0,0,1,red_gnome,bright_forest,yellow_basket,100,-2,-1,13,1,27,0,1,1.2295,,space,0.6455,0.0015,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,061007,001,2024-02-05_13h22.04.651,experiment,2023.2.3,Win32,59.52380952,61222446d552dd833b161428,65c0d7c19770d1517089463e,65c0dfc70e92e46a8f564e83,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,,,,,,,,,,,,,,,,,,,,,,,s,2,green_gnome,2,5,dark_forest,red_basket,brown_gnomes,2,4,bright_forest,yellow_basket,5,0,0,1,green_gnome,dark_forest,red_basket,105,1,-1,14,0,28,1,1,0.8084,,space,0.184,0.001,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,061007,001,2024-02-05_13h22.04.651,experiment,2023.2.3,Win32,59.52380952,61222446d552dd833b161428,65c0d7c19770d1517089463e,65c0dfc70e92e46a8f564e83,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,,,,,,,,,,,,,,,,,,,,,,,s,2,green_gnome,2,4,dark_forest,red_basket,brown_gnomes,2,5,bright_forest,yellow_basket,4,0,0,1,green_gnome,dark_forest,red_basket,109,-3,4,14,1,29,1,1,0.7791,,space,0.1701,0.0013,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,061007,001,2024-02-05_13h22.04.651,experiment,2023.2.3,Win32,59.52380952,61222446d552dd833b161428,65c0d7c19770d1517089463e,65c0dfc70e92e46a8f564e83,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,k,1,purple_gnome,1,8,dark_forest,red_basket,red_gnome,1,2,bright_forest,yellow_basket,2,0,0,1,red_gnome,bright_forest,yellow_basket,111,2,0,15,0,30,0,1,1.3423,,space,0.7302,0.0011,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,061007,001,2024-02-05_13h22.04.651,experiment,2023.2.3,Win32,59.52380952,61222446d552dd833b161428,65c0d7c19770d1517089463e,65c0dfc70e92e46a8f564e83,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,k,1,purple_gnome,1,8,dark_forest,red_basket,red_gnome,1,4,bright_forest,yellow_basket,4,0,0,1,red_gnome,bright_forest,yellow_basket,115,1,1,15,1,31,0,1,0.9956,,space,0.7102,0.0012,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,061007,001,2024-02-05_13h22.04.651,experiment,2023.2.3,Win32,59.52380952,61222446d552dd833b161428,65c0d7c19770d1517089463e,65c0dfc70e92e46a8f564e83,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,,,,,,,,,,,,,,,,,,,,,,,s,2,green_gnome,2,9,dark_forest,red_basket,brown_gnomes,2,5,bright_forest,yellow_basket,9,0,0,1,green_gnome,dark_forest,red_basket,124,2,2,16,0,32,1,1,0.8852,,space,0.156,0.001,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,061007,001,2024-02-05_13h22.04.651,experiment,2023.2.3,Win32,59.52380952,61222446d552dd833b161428,65c0d7c19770d1517089463e,65c0dfc70e92e46a8f564e83,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,k,1,purple_gnome,1,7,dark_forest,red_basket,red_gnome,1,7,bright_forest,yellow_basket,7,0,0,1,red_gnome,bright_forest,yellow_basket,131,1,2,16,1,33,0,1,1.8958,,space,0.8298,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,061007,001,2024-02-05_13h22.04.651,experiment,2023.2.3,Win32,59.52380952,61222446d552dd833b161428,65c0d7c19770d1517089463e,65c0dfc70e92e46a8f564e83,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,1,purple_gnome,1,9,dark_forest,red_basket,red_gnome,1,8,bright_forest,yellow_basket,0,1,0,0,,bright_forest,yellow_basket,131,-2,2,17,0,34,0,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,061007,001,2024-02-05_13h22.04.651,experiment,2023.2.3,Win32,59.52380952,61222446d552dd833b161428,65c0d7c19770d1517089463e,65c0dfc70e92e46a8f564e83,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,s,1,red_gnome,1,6,bright_forest,yellow_basket,purple_gnome,1,7,dark_forest,red_basket,6,0,0,1,red_gnome,bright_forest,yellow_basket,137,0,-1,17,1,35,0,1,1.2931,,space,0.8284,0.0024,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,061007,001,2024-02-05_13h22.04.651,experiment,2023.2.3,Win32,59.52380952,61222446d552dd833b161428,65c0d7c19770d1517089463e,65c0dfc70e92e46a8f564e83,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,,,,,,,,,,,,,,,,,,,,,,,s,2,green_gnome,2,6,dark_forest,red_basket,brown_gnomes,2,6,bright_forest,yellow_basket,6,0,0,1,green_gnome,dark_forest,red_basket,143,-2,0,18,0,36,1,1,1.0515,0.0011,space,0.1348,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,061007,001,2024-02-05_13h22.04.651,experiment,2023.2.3,Win32,59.52380952,61222446d552dd833b161428,65c0d7c19770d1517089463e,65c0dfc70e92e46a8f564e83,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,,,,,,,,,,,,,,,,,,,,,,,s,2,green_gnome,2,6,dark_forest,red_basket,brown_gnomes,2,4,bright_forest,yellow_basket,6,0,0,1,green_gnome,dark_forest,red_basket,149,-1,5,18,1,37,1,1,0.7949,,space,0.1257,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,061007,001,2024-02-05_13h22.04.651,experiment,2023.2.3,Win32,59.52380952,61222446d552dd833b161428,65c0d7c19770d1517089463e,65c0dfc70e92e46a8f564e83,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,,,,,,,,,,,,,,,,,,,,,,,s,2,green_gnome,2,7,dark_forest,red_basket,brown_gnomes,2,3,bright_forest,yellow_basket,7,0,0,1,green_gnome,dark_forest,red_basket,156,-2,-4,19,0,38,1,1,0.7261,,space,0.0978,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,061007,001,2024-02-05_13h22.04.651,experiment,2023.2.3,Win32,59.52380952,61222446d552dd833b161428,65c0d7c19770d1517089463e,65c0dfc70e92e46a8f564e83,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,,,,,,,,,,,,,,,,,,,,,,,k,2,brown_gnomes,2,1,bright_forest,yellow_basket,green_gnome,2,3,dark_forest,red_basket,3,0,0,1,green_gnome,dark_forest,red_basket,159,-1,0,19,1,39,1,1,1.2737,,space,0.1117,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,061007,001,2024-02-05_13h22.04.651,experiment,2023.2.3,Win32,59.52380952,61222446d552dd833b161428,65c0d7c19770d1517089463e,65c0dfc70e92e46a8f564e83,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,,,,,,,,,,,,,,,,,,,,,,,k,2,brown_gnomes,2,0,bright_forest,yellow_basket,green_gnome,2,3,dark_forest,red_basket,3,0,0,1,green_gnome,dark_forest,red_basket,162,-2,1,20,0,40,1,1,1.2886,,space,0.3589,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,061007,001,2024-02-05_13h22.04.651,experiment,2023.2.3,Win32,59.52380952,61222446d552dd833b161428,65c0d7c19770d1517089463e,65c0dfc70e92e46a8f564e83,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,s,1,red_gnome,1,2,bright_forest,yellow_basket,purple_gnome,1,4,dark_forest,red_basket,2,0,0,1,red_gnome,bright_forest,yellow_basket,164,2,-3,20,1,41,0,1,1.2014,,space,0.5504,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,061007,001,2024-02-05_13h22.04.651,experiment,2023.2.3,Win32,59.52380952,61222446d552dd833b161428,65c0d7c19770d1517089463e,65c0dfc70e92e46a8f564e83,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,,,,,,,,,,,,,,,,,,,,,,,,2,brown_gnomes,2,4,bright_forest,yellow_basket,green_gnome,2,1,dark_forest,red_basket,0,1,0,0,,bright_forest,yellow_basket,164,-2,1,21,0,42,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,061007,001,2024-02-05_13h22.04.651,experiment,2023.2.3,Win32,59.52380952,61222446d552dd833b161428,65c0d7c19770d1517089463e,65c0dfc70e92e46a8f564e83,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,,,,,,,,,,,,,,,,,,,,,,,s,2,green_gnome,2,2,dark_forest,red_basket,brown_gnomes,2,2,bright_forest,yellow_basket,2,0,0,1,green_gnome,dark_forest,red_basket,166,1,1,21,1,43,1,1,0.9935,,space,0.1256,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,061007,001,2024-02-05_13h22.04.651,experiment,2023.2.3,Win32,59.52380952,61222446d552dd833b161428,65c0d7c19770d1517089463e,65c0dfc70e92e46a8f564e83,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,,,,,,,,,,,,,,,,,,,,,,,s,2,green_gnome,2,3,dark_forest,red_basket,brown_gnomes,2,3,bright_forest,yellow_basket,3,0,0,1,green_gnome,dark_forest,red_basket,169,1,0,22,0,44,1,1,0.8442,,space,0.1208,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,061007,001,2024-02-05_13h22.04.651,experiment,2023.2.3,Win32,59.52380952,61222446d552dd833b161428,65c0d7c19770d1517089463e,65c0dfc70e92e46a8f564e83,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,k,1,purple_gnome,1,3,dark_forest,red_basket,red_gnome,1,4,bright_forest,yellow_basket,4,0,0,1,red_gnome,bright_forest,yellow_basket,173,-2,-2,22,1,45,0,1,0.8648,,space,0.8093,0.0017,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,061007,001,2024-02-05_13h22.04.651,experiment,2023.2.3,Win32,59.52380952,61222446d552dd833b161428,65c0d7c19770d1517089463e,65c0dfc70e92e46a8f564e83,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,k,1,purple_gnome,1,1,dark_forest,red_basket,red_gnome,1,2,bright_forest,yellow_basket,2,0,0,1,red_gnome,bright_forest,yellow_basket,175,-1,0,23,0,46,0,1,0.8869,,space,0.738,0.0009,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,061007,001,2024-02-05_13h22.04.651,experiment,2023.2.3,Win32,59.52380952,61222446d552dd833b161428,65c0d7c19770d1517089463e,65c0dfc70e92e46a8f564e83,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,s,1,red_gnome,1,1,bright_forest,yellow_basket,purple_gnome,1,1,dark_forest,red_basket,1,0,0,1,red_gnome,bright_forest,yellow_basket,176,1,1,23,1,47,0,1,0.7141,,space,0.6455,0.0009,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,061007,001,2024-02-05_13h22.04.651,experiment,2023.2.3,Win32,59.52380952,61222446d552dd833b161428,65c0d7c19770d1517089463e,65c0dfc70e92e46a8f564e83,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,,,,,,,,,,,,,,,,,,,,,,,k,2,brown_gnomes,2,2,bright_forest,yellow_basket,green_gnome,2,2,dark_forest,red_basket,2,0,0,1,green_gnome,dark_forest,red_basket,178,1,0,24,0,48,1,1,0.7287,,space,0.1336,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,061007,001,2024-02-05_13h22.04.651,experiment,2023.2.3,Win32,59.52380952,61222446d552dd833b161428,65c0d7c19770d1517089463e,65c0dfc70e92e46a8f564e83,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,s,1,red_gnome,1,3,bright_forest,yellow_basket,purple_gnome,1,2,dark_forest,red_basket,3,0,0,1,red_gnome,bright_forest,yellow_basket,181,2,5,24,1,49,0,1,0.7251,,space,0.6479,0.0013,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
