parent_PID,stim1_name,stim1_file,stim1_pair,stim1_deact_file,stim1_step2_name,stim1_step2_file,stim1_step2_basket_name,stim1_step2_basket_file,stim2_name,stim2_file,stim2_pair,stim2_deact_file,stim2_step2_name,stim2_step2_file,stim2_step2_basket_name,stim2_step2_basket_file,stim3_name,stim3_file,stim3_pair,stim3_deact_file,stim3_step2_name,stim3_step2_file,stim3_step2_basket_name,stim3_step2_basket_file,stim4_name,stim4_file,stim4_pair,stim4_deact_file,stim4_step2_name,stim4_step2_file,stim4_step2_basket_name,stim4_step2_basket_file,stim5_name,stim5_file,stim5_pair,stim5_deact_file,stim5_step2_name,stim5_step2_file,stim5_step2_basket_name,stim5_step2_basket_file,stim6_name,stim6_file,stim6_pair,stim6_deact_file,stim6_step2_name,stim6_step2_file,stim6_step2_basket_name,stim6_step2_basket_file,stim7_name,stim7_file,stim7_pair,stim7_deact_file,stim7_step2_name,stim7_step2_file,stim7_step2_basket_name,stim7_step2_basket_file,stim8_name,stim8_file,stim8_pair,stim8_deact_file,stim8_step2_name,stim8_step2_file,stim8_step2_basket_name,stim8_step2_basket_file,obs_AC_trials,participant,session,date,expName,psychopyVersion,OS,frameRate,PROLIFIC_PID,STUDY_ID,SESSION_ID,consent_keyresp.keys,consent_keyresp.rt,consent_keyresp.duration,global_instructions1_key.keys,global_instructions1_key.rt,global_instructions1_key.duration,global_instructions2_key.keys,global_instructions2_key.rt,global_instructions2_key.duration,global_instructions3_key.keys,global_instructions3_key.rt,global_instructions3_key.duration,global_instructions4_key.keys,global_instructions4_key.rt,global_instructions4_key.duration,stake_instructions_key.keys,stake_instructions_key.rt,stake_instructions_key.duration,global_instructions5_key.keys,global_instructions5_key.rt,global_instructions5_key.duration,p_fixation_2.started,p_fixation_2.stopped,p_step1_keyresp.keys,p_step1_keyresp.rt,p_step1_keyresp.duration,p_step2_keyresp.keys,p_failStep2_keyresp.keys,p_failStep2_keyresp.rt,p_failStep2_keyresp.duration,p_step1_pair_index,p_step1_stimLeft_name,p_step1_stimLeft_pair,p_step1_stimLeft_reward,p_step1_stimLeft_step2Stim,p_step1_stimLeft_step2Basket,p_step1_stimRight_name,p_step1_stimRight_pair,p_step1_stimRight_reward,p_step1_stimRight_step2Stim,p_step1_stimRight_step2Basket,p_points,t_mult,p_fail_step1,p_fail_step2,p_reward_flag,p_step1_choice,p_step2_stim,p_step2_basket,p_score,practice.thisRepN,practice.thisTrialN,practice.thisN,practice.thisIndex,practice.ran,pair_index,p_mult,p_step2_keyresp.rt,p_step2_keyresp.duration,p_failStep1_keyresp.keys,p_failStep1_keyresp.rt,p_failStep1_keyresp.duration,obs_instructions_1_key.keys,obs_instructions_1_key.rt,obs_instructions_1_key.duration,obs_instructions_2_key.keys,obs_instructions_2_key.rt,obs_instructions_2_key.duration,obs_attention_check_step2_keyresp.keys,obs_stim_left,obs_stim_right,obs_step1_key,obs_step1_RT,obs_step2_forest,obs_step2_basket,obs_step2_RT,obs_mult,obs_points,obs_score,obs_AC_flag,obs_AC_step1_flag,obs_AC_step2_flag,obs_AC_mistake_flag,obs_AC_no_answer_flag,obs_AC_step2_no_answer_flag,obs_AC_counter,good_answer,obs_attention_check_fail,obs.thisRepN,obs.thisTrialN,obs.thisN,obs.thisIndex,obs.ran,obs_attention_check_step1_keyresp.keys,obs_attention_check_step1_keyresp.rt,obs_attention_check_step1_keyresp.duration,obs_attention_check_step2_keyresp.rt,obs_attention_check_step2_keyresp.duration,t_instructions_keyresp.keys,t_instructions_keyresp.rt,t_instructions_keyresp.duration,t_instructions_2_keyresp.keys,t_instructions_2_keyresp.rt,t_instructions_2_keyresp.duration,t_step1_keyresp.keys,t_step1_keyresp.rt,t_step1_keyresp.duration,t_step2_keyresp.keys,t_step2_keyresp.rt,t_step2_keyresp.duration,t_step1_pair_index,t_step1_stimLeft_name,t_step1_stimLeft_pair,t_step1_stimLeft_reward,t_step1_stimLeft_step2Stim,t_step1_stimLeft_step2Basket,t_step1_stimRight_name,t_step1_stimRight_pair,t_step1_stimRight_reward,t_step1_stimRight_step2Stim,t_step1_stimRight_step2Basket,t_points,t_fail_step1,t_fail_step2,t_reward_flag,t_step1_choice,t_step2_stim,t_step2_basket,globa_score,t_data_stimWalk0,t_data_stimWalk1,trials.thisRepN,trials.thisTrialN,trials.thisN,trials.thisIndex,trials.ran,break_key_resp.keys,break_key_resp.rt,break_key_resp.duration,t_recording.started,t_recording.stopped,pl_global_instructions_keyresp.keys,pl_global_instructions_keyresp.rt,pl_global_instructions_keyresp.duration,pl1_instructions1_keyresp.keys,pl1_instructions1_keyresp.rt,pl1_instructions1_keyresp.duration,pl1_instructions2_keyresp.keys,pl1_instructions2_keyresp.rt,pl1_instructions2_keyresp.duration,pl1_instructions3_keyresp.keys,pl1_instructions3_keyresp.rt,pl1_instructions3_keyresp.duration,pl1_instructions4_keyresp.keys,pl1_instructions4_keyresp.rt,pl1_instructions4_keyresp.duration,pl1_task_lickert.response,pl1_task_lickert.rt,pl1_task_confidence_lickert.response,pl1_task_confidence_lickert.rt,pl1_task_keyresp.keys,pl1_task_keyresp.rt,pl1_task_keyresp.duration,pl1_task_stimLeft,pl1_task_stimRight,pl1_loop.thisRepN,pl1_loop.thisTrialN,pl1_loop.thisN,pl1_loop.thisIndex,pl1_loop.ran,stimLeft_index,stimRight_index,pl2_instructions_keyresp.keys,pl2_instructions_keyresp.rt,pl2_instructions_keyresp.duration,pl2_task_lickert.response,pl2_task_lickert.rt,pl2_task_confidence_lickert.response,pl2_task_confidence_lickert.rt,pl2_task_keyresp.keys,pl2_task_keyresp.rt,pl2_task_keyresp.duration,pl2_task_gnome,pl2_task_forest,pl2_task_basket,pl2_loop.thisRepN,pl2_loop.thisTrialN,pl2_loop.thisN,pl2_loop.thisIndex,pl2_loop.ran,gnome_id,forest_id,end_keyresp.keys,end_keyresp.rt,end_keyresp.duration,passed_attention_check_loop.thisRepN,passed_attention_check_loop.thisTrialN,passed_attention_check_loop.thisN,passed_attention_check_loop.thisIndex,passed_attention_check_loop.ran,show_trials.thisRepN,show_trials.thisTrialN,show_trials.thisN,show_trials.thisIndex,show_trials.ran
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,480315,001,2024-10-21_09h27.07.124,experiment,2023.2.3,Win32,14.94768311,670e38d47268be752917ce1f,67161eeb597aecbabe02595a,67167fa631f18e3381127925,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,s,0.5918,,space,0.1942,,4,pink_gnome,4,4,bright_forest,yellow_basket,green_gnome,4,1,dark_forest,red_basket,4,0,0,1,pink_gnome,bright_forest,yellow_basket,1057,2,0,12,5,101,3,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,480315,001,2024-10-21_09h27.07.124,experiment,2023.2.3,Win32,14.94768311,670e38d47268be752917ce1f,67161eeb597aecbabe02595a,67167fa631f18e3381127925,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,s,0.0712,,space,0.3076,,4,green_gnome,4,1,dark_forest,red_basket,pink_gnome,4,6,bright_forest,yellow_basket,1,0,0,1,green_gnome,dark_forest,red_basket,1058,1,1,12,6,102,3,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,480315,001,2024-10-21_09h27.07.124,experiment,2023.2.3,Win32,14.94768311,670e38d47268be752917ce1f,67161eeb597aecbabe02595a,67167fa631f18e3381127925,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,s,0.1652,,space,0.1578,,4,pink_gnome,4,7,bright_forest,yellow_basket,green_gnome,4,2,dark_forest,red_basket,7,0,0,1,pink_gnome,bright_forest,yellow_basket,1065,0,0,12,7,103,3,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,480315,001,2024-10-21_09h27.07.124,experiment,2023.2.3,Win32,14.94768311,670e38d47268be752917ce1f,67161eeb597aecbabe02595a,67167fa631f18e3381127925,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,s,0.1359,,space,0.7366,,4,green_gnome,4,2,dark_forest,red_basket,pink_gnome,4,7,bright_forest,yellow_basket,2,0,0,1,green_gnome,dark_forest,red_basket,1067,1,2,13,0,104,3,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,480315,001,2024-10-21_09h27.07.124,experiment,2023.2.3,Win32,14.94768311,670e38d47268be752917ce1f,67161eeb597aecbabe02595a,67167fa631f18e3381127925,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5,,,,,,,,,,,,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,s,0.1375,,space,0.1683,,2,blue_gnome,2,4,dark_forest,red_basket,brown_gnome,2,8,bright_forest,yellow_basket,20,0,0,1,blue_gnome,dark_forest,red_basket,1087,-1,-2,13,1,105,5,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,480315,001,2024-10-21_09h27.07.124,experiment,2023.2.3,Win32,14.94768311,670e38d47268be752917ce1f,67161eeb597aecbabe02595a,67167fa631f18e3381127925,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5,,,,,,,,,,,,,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,s,1.046,,space,0.4627,,4,green_gnome,4,2,dark_forest,red_basket,pink_gnome,4,7,bright_forest,yellow_basket,10,0,0,1,green_gnome,dark_forest,red_basket,1097,-1,1,13,2,106,7,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,480315,001,2024-10-21_09h27.07.124,experiment,2023.2.3,Win32,14.94768311,670e38d47268be752917ce1f,67161eeb597aecbabe02595a,67167fa631f18e3381127925,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,s,0.3163,,space,0.1237,0.0016,2,brown_gnome,2,6,bright_forest,yellow_basket,blue_gnome,2,3,dark_forest,red_basket,6,0,0,1,brown_gnome,bright_forest,yellow_basket,1103,2,1,13,3,107,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,480315,001,2024-10-21_09h27.07.124,experiment,2023.2.3,Win32,14.94768311,670e38d47268be752917ce1f,67161eeb597aecbabe02595a,67167fa631f18e3381127925,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5,,,,,,,,,,,,,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,s,0.254,,,,,4,pink_gnome,4,8,bright_forest,yellow_basket,green_gnome,4,4,dark_forest,red_basket,0,0,1,0,pink_gnome,bright_forest,yellow_basket,1103,0,-2,13,4,108,7,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,480315,001,2024-10-21_09h27.07.124,experiment,2023.2.3,Win32,14.94768311,670e38d47268be752917ce1f,67161eeb597aecbabe02595a,67167fa631f18e3381127925,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,s,0.232,,space,0.34,,3,yellow_gnome,3,2,dark_forest,red_basket,purple_gnome,3,8,bright_forest,yellow_basket,2,0,0,1,yellow_gnome,dark_forest,red_basket,1105,2,-1,13,5,109,2,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,480315,001,2024-10-21_09h27.07.124,experiment,2023.2.3,Win32,14.94768311,670e38d47268be752917ce1f,67161eeb597aecbabe02595a,67167fa631f18e3381127925,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,s,0.4213,,space,0.0943,,4,green_gnome,4,1,dark_forest,red_basket,pink_gnome,4,8,bright_forest,yellow_basket,1,0,0,1,green_gnome,dark_forest,red_basket,1106,1,2,13,6,110,3,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,480315,001,2024-10-21_09h27.07.124,experiment,2023.2.3,Win32,14.94768311,670e38d47268be752917ce1f,67161eeb597aecbabe02595a,67167fa631f18e3381127925,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,s,0.4255,,space,0.1566,,4,green_gnome,4,3,dark_forest,red_basket,pink_gnome,4,9,bright_forest,yellow_basket,3,0,0,1,green_gnome,dark_forest,red_basket,1109,0,-1,13,7,111,3,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,480315,001,2024-10-21_09h27.07.124,experiment,2023.2.3,Win32,14.94768311,670e38d47268be752917ce1f,67161eeb597aecbabe02595a,67167fa631f18e3381127925,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5,,,,,,,,,,,,,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,s,0.2121,,,,,3,purple_gnome,3,9,bright_forest,yellow_basket,yellow_gnome,3,2,dark_forest,red_basket,0,0,1,0,purple_gnome,bright_forest,yellow_basket,1109,-1,-5,14,0,112,6,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,480315,001,2024-10-21_09h27.07.124,experiment,2023.2.3,Win32,14.94768311,670e38d47268be752917ce1f,67161eeb597aecbabe02595a,67167fa631f18e3381127925,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,s,0.4717,,,,,1,red_gnome,1,8,bright_forest,yellow_basket,orange_gnome,1,3,dark_forest,red_basket,0,0,1,0,red_gnome,bright_forest,yellow_basket,1109,-1,0,14,1,113,4,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,480315,001,2024-10-21_09h27.07.124,experiment,2023.2.3,Win32,14.94768311,670e38d47268be752917ce1f,67161eeb597aecbabe02595a,67167fa631f18e3381127925,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5,,,,,,,,,,,,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,s,0.273,,space,0.1804,,2,brown_gnome,2,7,bright_forest,yellow_basket,blue_gnome,2,3,dark_forest,red_basket,35,0,0,1,brown_gnome,bright_forest,yellow_basket,1144,2,3,14,2,114,5,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,480315,001,2024-10-21_09h27.07.124,experiment,2023.2.3,Win32,14.94768311,670e38d47268be752917ce1f,67161eeb597aecbabe02595a,67167fa631f18e3381127925,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,k,0.4787,,space,0.1219,0.0018,1,orange_gnome,1,6,dark_forest,red_basket,red_gnome,1,9,bright_forest,yellow_basket,45,0,0,1,red_gnome,bright_forest,yellow_basket,1189,-1,-2,14,3,115,4,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,480315,001,2024-10-21_09h27.07.124,experiment,2023.2.3,Win32,14.94768311,670e38d47268be752917ce1f,67161eeb597aecbabe02595a,67167fa631f18e3381127925,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,k,0.0786,,space,0.1549,0.0024,4,green_gnome,4,4,dark_forest,red_basket,pink_gnome,4,8,bright_forest,yellow_basket,8,0,0,1,pink_gnome,bright_forest,yellow_basket,1197,-2,-2,14,4,116,3,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,480315,001,2024-10-21_09h27.07.124,experiment,2023.2.3,Win32,14.94768311,670e38d47268be752917ce1f,67161eeb597aecbabe02595a,67167fa631f18e3381127925,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5,,,,,,,,,,,,,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4,green_gnome,4,2,dark_forest,red_basket,pink_gnome,4,6,bright_forest,yellow_basket,0,1,0,0,,bright_forest,yellow_basket,1197,1,-1,14,5,117,7,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,480315,001,2024-10-21_09h27.07.124,experiment,2023.2.3,Win32,14.94768311,670e38d47268be752917ce1f,67161eeb597aecbabe02595a,67167fa631f18e3381127925,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5,,,,,,,,,,,,,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,s,0.1496,,space,0.153,,4,pink_gnome,4,7,bright_forest,yellow_basket,green_gnome,4,1,dark_forest,red_basket,35,0,0,1,pink_gnome,bright_forest,yellow_basket,1232,-2,0,14,6,118,7,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,480315,001,2024-10-21_09h27.07.124,experiment,2023.2.3,Win32,14.94768311,670e38d47268be752917ce1f,67161eeb597aecbabe02595a,67167fa631f18e3381127925,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,s,0.431,,,,,1,orange_gnome,1,1,dark_forest,red_basket,red_gnome,1,5,bright_forest,yellow_basket,0,0,1,0,orange_gnome,dark_forest,red_basket,1232,-1,3,14,7,119,0,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,480315,001,2024-10-21_09h27.07.124,experiment,2023.2.3,Win32,14.94768311,670e38d47268be752917ce1f,67161eeb597aecbabe02595a,67167fa631f18e3381127925,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5,,,,,,,,,,,,,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,s,0.5694,,space,0.9514,,4,pink_gnome,4,4,bright_forest,yellow_basket,green_gnome,4,4,dark_forest,red_basket,20,0,0,1,pink_gnome,bright_forest,yellow_basket,1252,-2,-2,15,0,120,7,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,480315,001,2024-10-21_09h27.07.124,experiment,2023.2.3,Win32,14.94768311,670e38d47268be752917ce1f,67161eeb597aecbabe02595a,67167fa631f18e3381127925,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,s,0.2419,,space,0.1138,,1,orange_gnome,1,2,dark_forest,red_basket,red_gnome,1,2,bright_forest,yellow_basket,2,0,0,1,orange_gnome,dark_forest,red_basket,1254,0,1,15,1,121,0,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,480315,001,2024-10-21_09h27.07.124,experiment,2023.2.3,Win32,14.94768311,670e38d47268be752917ce1f,67161eeb597aecbabe02595a,67167fa631f18e3381127925,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,s,0.1869,,space,0.1934,,2,brown_gnome,2,2,bright_forest,yellow_basket,blue_gnome,2,3,dark_forest,red_basket,2,0,0,1,brown_gnome,bright_forest,yellow_basket,1256,1,0,15,2,122,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,480315,001,2024-10-21_09h27.07.124,experiment,2023.2.3,Win32,14.94768311,670e38d47268be752917ce1f,67161eeb597aecbabe02595a,67167fa631f18e3381127925,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5,,,,,,,,,,,,,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,s,1.198,0.0028,space,0.174,,3,purple_gnome,3,3,bright_forest,yellow_basket,yellow_gnome,3,3,dark_forest,red_basket,15,0,0,1,purple_gnome,bright_forest,yellow_basket,1271,-2,-1,15,3,123,6,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,480315,001,2024-10-21_09h27.07.124,experiment,2023.2.3,Win32,14.94768311,670e38d47268be752917ce1f,67161eeb597aecbabe02595a,67167fa631f18e3381127925,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,s,0.8635,,space,0.1394,,2,brown_gnome,2,1,bright_forest,yellow_basket,blue_gnome,2,2,dark_forest,red_basket,1,0,0,1,brown_gnome,bright_forest,yellow_basket,1272,2,-1,15,4,124,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,480315,001,2024-10-21_09h27.07.124,experiment,2023.2.3,Win32,14.94768311,670e38d47268be752917ce1f,67161eeb597aecbabe02595a,67167fa631f18e3381127925,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,k,0.1986,,space,0.044,,4,pink_gnome,4,3,bright_forest,yellow_basket,green_gnome,4,1,dark_forest,red_basket,1,0,0,1,green_gnome,dark_forest,red_basket,1273,-2,4,15,5,125,3,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
