parent_PID,stim1_name,stim1_file,stim1_pair,stim1_deact_file,stim1_step2_name,stim1_step2_file,stim1_step2_basket_name,stim1_step2_basket_file,stim2_name,stim2_file,stim2_pair,stim2_deact_file,stim2_step2_name,stim2_step2_file,stim2_step2_basket_name,stim2_step2_basket_file,stim3_name,stim3_file,stim3_pair,stim3_deact_file,stim3_step2_name,stim3_step2_file,stim3_step2_basket_name,stim3_step2_basket_file,stim4_name,stim4_file,stim4_pair,stim4_deact_file,stim4_step2_name,stim4_step2_file,stim4_step2_basket_name,stim4_step2_basket_file,stim5_name,stim5_file,stim5_pair,stim5_deact_file,stim5_step2_name,stim5_step2_file,stim5_step2_basket_name,stim5_step2_basket_file,stim6_name,stim6_file,stim6_pair,stim6_deact_file,stim6_step2_name,stim6_step2_file,stim6_step2_basket_name,stim6_step2_basket_file,stim7_name,stim7_file,stim7_pair,stim7_deact_file,stim7_step2_name,stim7_step2_file,stim7_step2_basket_name,stim7_step2_basket_file,stim8_name,stim8_file,stim8_pair,stim8_deact_file,stim8_step2_name,stim8_step2_file,stim8_step2_basket_name,stim8_step2_basket_file,obs_AC_trials,participant,session,date,expName,psychopyVersion,OS,frameRate,PROLIFIC_PID,STUDY_ID,SESSION_ID,consent_keyresp.keys,consent_keyresp.rt,consent_keyresp.duration,global_instructions1_key.keys,global_instructions1_key.rt,global_instructions1_key.duration,global_instructions2_key.keys,global_instructions2_key.rt,global_instructions2_key.duration,global_instructions3_key.keys,global_instructions3_key.rt,global_instructions3_key.duration,global_instructions4_key.keys,global_instructions4_key.rt,global_instructions4_key.duration,stake_instructions_key.keys,stake_instructions_key.rt,stake_instructions_key.duration,global_instructions5_key.keys,global_instructions5_key.rt,global_instructions5_key.duration,p_fixation_2.started,p_fixation_2.stopped,p_step1_keyresp.keys,p_failStep1_keyresp.keys,p_failStep1_keyresp.rt,p_failStep1_keyresp.duration,p_step1_pair_index,p_step1_stimLeft_name,p_step1_stimLeft_pair,p_step1_stimLeft_reward,p_step1_stimLeft_step2Stim,p_step1_stimLeft_step2Basket,p_step1_stimRight_name,p_step1_stimRight_pair,p_step1_stimRight_reward,p_step1_stimRight_step2Stim,p_step1_stimRight_step2Basket,p_points,t_mult,p_fail_step1,p_fail_step2,p_reward_flag,p_step1_choice,p_step2_stim,p_step2_basket,p_score,practice.thisRepN,practice.thisTrialN,practice.thisN,practice.thisIndex,practice.ran,pair_index,p_mult,p_step1_keyresp.rt,p_step1_keyresp.duration,p_step2_keyresp.keys,p_step2_keyresp.rt,p_step2_keyresp.duration,p_failStep2_keyresp.keys,p_failStep2_keyresp.rt,p_failStep2_keyresp.duration,obs_instructions_1_key.keys,obs_instructions_1_key.rt,obs_instructions_1_key.duration,obs_instructions_2_key.keys,obs_instructions_2_key.rt,obs_instructions_2_key.duration,obs_attention_check_step2_keyresp.keys,obs_stim_left,obs_stim_right,obs_step1_key,obs_step1_RT,obs_step2_forest,obs_step2_basket,obs_step2_RT,obs_mult,obs_points,obs_score,obs_AC_flag,obs_AC_step1_flag,obs_AC_step2_flag,obs_AC_mistake_flag,obs_AC_no_answer_flag,obs_AC_step2_no_answer_flag,obs_AC_counter,good_answer,obs_attention_check_fail,obs.thisRepN,obs.thisTrialN,obs.thisN,obs.thisIndex,obs.ran,obs_attention_check_step2_keyresp.rt,obs_attention_check_step2_keyresp.duration,obs_attention_check_step1_keyresp.keys,obs_attention_check_step1_keyresp.rt,obs_attention_check_step1_keyresp.duration,t_instructions_keyresp.keys,t_instructions_keyresp.rt,t_instructions_keyresp.duration,t_instructions_2_keyresp.keys,t_instructions_2_keyresp.rt,t_instructions_2_keyresp.duration,t_step1_keyresp.keys,t_step1_keyresp.rt,t_step1_keyresp.duration,t_step2_keyresp.keys,t_step2_keyresp.rt,t_step2_keyresp.duration,t_step1_pair_index,t_step1_stimLeft_name,t_step1_stimLeft_pair,t_step1_stimLeft_reward,t_step1_stimLeft_step2Stim,t_step1_stimLeft_step2Basket,t_step1_stimRight_name,t_step1_stimRight_pair,t_step1_stimRight_reward,t_step1_stimRight_step2Stim,t_step1_stimRight_step2Basket,t_points,t_fail_step1,t_fail_step2,t_reward_flag,t_step1_choice,t_step2_stim,t_step2_basket,globa_score,t_data_stimWalk0,t_data_stimWalk1,trials.thisRepN,trials.thisTrialN,trials.thisN,trials.thisIndex,trials.ran,break_key_resp.keys,break_key_resp.rt,break_key_resp.duration,t_recording.started,t_recording.stopped,pl_global_instructions_keyresp.keys,pl_global_instructions_keyresp.rt,pl_global_instructions_keyresp.duration,pl1_instructions1_keyresp.keys,pl1_instructions1_keyresp.rt,pl1_instructions1_keyresp.duration,pl1_instructions2_keyresp.keys,pl1_instructions2_keyresp.rt,pl1_instructions2_keyresp.duration,pl1_instructions3_keyresp.keys,pl1_instructions3_keyresp.rt,pl1_instructions3_keyresp.duration,pl1_instructions4_keyresp.keys,pl1_instructions4_keyresp.rt,pl1_instructions4_keyresp.duration,pl1_task_lickert.response,pl1_task_lickert.rt,pl1_task_confidence_lickert.response,pl1_task_confidence_lickert.rt,pl1_task_keyresp.keys,pl1_task_keyresp.rt,pl1_task_keyresp.duration,pl1_task_stimLeft,pl1_task_stimRight,pl1_loop.thisRepN,pl1_loop.thisTrialN,pl1_loop.thisN,pl1_loop.thisIndex,pl1_loop.ran,stimLeft_index,stimRight_index,pl2_instructions_keyresp.keys,pl2_instructions_keyresp.rt,pl2_instructions_keyresp.duration,pl2_task_lickert.response,pl2_task_lickert.rt,pl2_task_confidence_lickert.response,pl2_task_confidence_lickert.rt,pl2_task_keyresp.keys,pl2_task_keyresp.rt,pl2_task_keyresp.duration,pl2_task_gnome,pl2_task_forest,pl2_task_basket,pl2_loop.thisRepN,pl2_loop.thisTrialN,pl2_loop.thisN,pl2_loop.thisIndex,pl2_loop.ran,gnome_id,forest_id,end_keyresp.keys,end_keyresp.rt,end_keyresp.duration,passed_attention_check_loop.thisRepN,passed_attention_check_loop.thisTrialN,passed_attention_check_loop.thisN,passed_attention_check_loop.thisIndex,passed_attention_check_loop.ran,show_trials.thisRepN,show_trials.thisTrialN,show_trials.thisN,show_trials.thisIndex,show_trials.ran
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,833796,001,2024-11-06_17h20.37.469,experiment,2023.2.3,Win32,4.27167877,5efcf0794946481160bf4253,672b928d7ee8c8ad18e9ad28,672ba4a4e7605d17f9cf2f42,,,,,,,,,,,,,,,,,,,,,,198.6865,199.375,s,,,,1,p_orange_gnome,1,2,p_yellow_forest,p_green_basket,p_pink_gnome,1,7,p_green_forest,p_blue_basket,2,1,0,0,1,p_orange_gnome,p_yellow_forest,p_green_basket,72,2,0,8,0,1,1,1,0.7802,,space,0.7183,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,833796,001,2024-11-06_17h20.37.469,experiment,2023.2.3,Win32,4.27167877,5efcf0794946481160bf4253,672b928d7ee8c8ad18e9ad28,672ba4a4e7605d17f9cf2f42,,,,,,,,,,,,,,,,,,,,,,206.1764,206.8729,k,,,,1,p_orange_gnome,1,2,p_yellow_forest,p_green_basket,p_pink_gnome,1,7,p_green_forest,p_blue_basket,35,5,0,0,1,p_pink_gnome,p_green_forest,p_blue_basket,107,2,1,9,2,1,1,5,0.7501,,space,1.0963,0.0002,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,833796,001,2024-11-06_17h20.37.469,experiment,2023.2.3,Win32,4.27167877,5efcf0794946481160bf4253,672b928d7ee8c8ad18e9ad28,672ba4a4e7605d17f9cf2f42,,,,,,,,,,,,,,,,,,,,,,213.7077,214.3677,s,,,,2,p_green_gnome,2,7,p_green_forest,p_blue_basket,p_blue_gnome,2,2,p_yellow_forest,p_green_basket,7,1,0,0,1,p_green_gnome,p_green_forest,p_blue_basket,114,2,2,10,1,1,2,1,1.142,1E-04,space,1.0474,0.0003,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,833796,001,2024-11-06_17h20.37.469,experiment,2023.2.3,Win32,4.27167877,5efcf0794946481160bf4253,672b928d7ee8c8ad18e9ad28,672ba4a4e7605d17f9cf2f42,,,,,,,,,,,,,,,,,,,,,,221.4277,222.092,s,,,,2,p_green_gnome,2,7,p_green_forest,p_blue_basket,p_blue_gnome,2,2,p_yellow_forest,p_green_basket,7,1,0,0,1,p_green_gnome,p_green_forest,p_blue_basket,121,2,3,11,1,1,2,1,1.0899,0.0002,space,1.1258,1E-04,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,833796,001,2024-11-06_17h20.37.469,experiment,2023.2.3,Win32,4.27167877,5efcf0794946481160bf4253,672b928d7ee8c8ad18e9ad28,672ba4a4e7605d17f9cf2f42,,,,,,,,,,,,,,,,,,,,,,229.0014,229.7006,s,,,,1,p_pink_gnome,1,8,p_green_forest,p_blue_basket,p_orange_gnome,1,3,p_yellow_forest,p_green_basket,8,1,0,0,1,p_pink_gnome,p_green_forest,p_blue_basket,129,3,0,12,0,1,1,1,1.1248,0.0002,space,1.0421,0.0002,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,833796,001,2024-11-06_17h20.37.469,experiment,2023.2.3,Win32,4.27167877,5efcf0794946481160bf4253,672b928d7ee8c8ad18e9ad28,672ba4a4e7605d17f9cf2f42,,,,,,,,,,,,,,,,,,,,,,236.7418,237.426,k,,,,1,p_orange_gnome,1,3,p_yellow_forest,p_green_basket,p_pink_gnome,1,8,p_green_forest,p_blue_basket,0,5,0,1,0,p_pink_gnome,p_green_forest,p_blue_basket,129,3,1,13,2,1,1,5,1.1012,0.0001,,,,space,1.9393,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,833796,001,2024-11-06_17h20.37.469,experiment,2023.2.3,Win32,4.27167877,5efcf0794946481160bf4253,672b928d7ee8c8ad18e9ad28,672ba4a4e7605d17f9cf2f42,,,,,,,,,,,,,,,,,,,,,,243.829,244.498,k,,,,2,p_green_gnome,2,8,p_green_forest,p_blue_basket,p_blue_gnome,2,3,p_yellow_forest,p_green_basket,15,5,0,0,1,p_blue_gnome,p_yellow_forest,p_green_basket,144,3,2,14,3,1,2,5,0.7961,,space,0.3424,1E-04,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,833796,001,2024-11-06_17h20.37.469,experiment,2023.2.3,Win32,4.27167877,5efcf0794946481160bf4253,672b928d7ee8c8ad18e9ad28,672ba4a4e7605d17f9cf2f42,,,,,,,,,,,,,,,,,,,,,,251.3209,251.9798,k,,,,1,p_pink_gnome,1,8,p_green_forest,p_blue_basket,p_orange_gnome,1,3,p_yellow_forest,p_green_basket,15,5,0,0,1,p_orange_gnome,p_yellow_forest,p_green_basket,159,3,3,15,2,1,1,5,1.064,0.0003,space,0.7526,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,833796,001,2024-11-06_17h20.37.469,experiment,2023.2.3,Win32,4.27167877,5efcf0794946481160bf4253,672b928d7ee8c8ad18e9ad28,672ba4a4e7605d17f9cf2f42,,,,,,,,,,,,,,,,,,,,,,259.059,259.7757,s,,,,2,p_green_gnome,2,9,p_green_forest,p_blue_basket,p_blue_gnome,2,4,p_yellow_forest,p_green_basket,9,1,0,0,1,p_green_gnome,p_green_forest,p_blue_basket,168,4,0,16,1,1,2,1,1.1419,0.0003,space,1.0581,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,833796,001,2024-11-06_17h20.37.469,experiment,2023.2.3,Win32,4.27167877,5efcf0794946481160bf4253,672b928d7ee8c8ad18e9ad28,672ba4a4e7605d17f9cf2f42,,,,,,,,,,,,,,,,,,,,,,266.6202,267.3,k,,,,2,p_green_gnome,2,9,p_green_forest,p_blue_basket,p_blue_gnome,2,4,p_yellow_forest,p_green_basket,20,5,0,0,1,p_blue_gnome,p_yellow_forest,p_green_basket,188,4,1,17,3,1,2,5,0.7451,,space,1.1155,0.0003,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,833796,001,2024-11-06_17h20.37.469,experiment,2023.2.3,Win32,4.27167877,5efcf0794946481160bf4253,672b928d7ee8c8ad18e9ad28,672ba4a4e7605d17f9cf2f42,,,,,,,,,,,,,,,,,,,,,,274.3801,275.0906,s,,,,2,p_green_gnome,2,9,p_green_forest,p_blue_basket,p_blue_gnome,2,4,p_yellow_forest,p_green_basket,45,5,0,0,1,p_green_gnome,p_green_forest,p_blue_basket,233,4,2,18,3,1,2,5,0.7462,,space,1.0488,0.0003,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,833796,001,2024-11-06_17h20.37.469,experiment,2023.2.3,Win32,4.27167877,5efcf0794946481160bf4253,672b928d7ee8c8ad18e9ad28,672ba4a4e7605d17f9cf2f42,,,,,,,,,,,,,,,,,,,,,,281.8308,282.5238,k,,,,2,p_blue_gnome,2,4,p_yellow_forest,p_green_basket,p_green_gnome,2,9,p_green_forest,p_blue_basket,9,1,0,0,1,p_green_gnome,p_green_forest,p_blue_basket,242,4,3,19,1,1,2,1,1.0995,0.0002,space,1.1129,0.0001,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,833796,001,2024-11-06_17h20.37.469,experiment,2023.2.3,Win32,4.27167877,5efcf0794946481160bf4253,672b928d7ee8c8ad18e9ad28,672ba4a4e7605d17f9cf2f42,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,space,42.6514,0.0002,space,35.1408,,,ressources/step1_stim4.png,ressources/step1_stim5.png,k,0.8325,ressources/step2_background2.png,ressources/step2_stim2.png,0.9817,5,5,2065,1,0,1,0,0,1,1,s,1,0,0,0,0,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,833796,001,2024-11-06_17h20.37.469,experiment,2023.2.3,Win32,4.27167877,5efcf0794946481160bf4253,672b928d7ee8c8ad18e9ad28,672ba4a4e7605d17f9cf2f42,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ressources/step1_stim8.png,ressources/step1_stim1.png,s,0.4401,ressources/step2_background1.png,ressources/step2_stim1.png,0.6561,1,4,2069,0,0,0,0,0,0,1,s,1,1,0,1,0,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,833796,001,2024-11-06_17h20.37.469,experiment,2023.2.3,Win32,4.27167877,5efcf0794946481160bf4253,672b928d7ee8c8ad18e9ad28,672ba4a4e7605d17f9cf2f42,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,k,ressources/step1_stim7.png,ressources/step1_stim6.png,k,0.4125,ressources/step2_background1.png,ressources/step2_stim1.png,0.3945,5,30,2099,1,0,1,0,0,0,2,k,1,2,0,2,0,1,1.99,0.0002,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,833796,001,2024-11-06_17h20.37.469,experiment,2023.2.3,Win32,4.27167877,5efcf0794946481160bf4253,672b928d7ee8c8ad18e9ad28,672ba4a4e7605d17f9cf2f42,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ressources/step1_stim3.png,ressources/step1_stim2.png,k,0.806,ressources/step2_background2.png,ressources/step2_stim2.png,0.3573,5,0,2099,0,0,0,0,0,0,2,s,1,3,0,3,0,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,833796,001,2024-11-06_17h20.37.469,experiment,2023.2.3,Win32,4.27167877,5efcf0794946481160bf4253,672b928d7ee8c8ad18e9ad28,672ba4a4e7605d17f9cf2f42,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ressources/step1_stim5.png,ressources/step1_stim4.png,s,0.4739,ressources/step2_background2.png,ressources/step2_stim2.png,0.3492,1,1,2100,0,0,0,0,0,0,2,s,1,4,0,4,0,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,833796,001,2024-11-06_17h20.37.469,experiment,2023.2.3,Win32,4.27167877,5efcf0794946481160bf4253,672b928d7ee8c8ad18e9ad28,672ba4a4e7605d17f9cf2f42,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ressources/step1_stim5.png,ressources/step1_stim4.png,s,0.5558,ressources/step2_background2.png,ressources/step2_stim2.png,0.3228,1,1,2101,0,0,0,0,0,0,2,s,1,5,0,5,0,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,833796,001,2024-11-06_17h20.37.469,experiment,2023.2.3,Win32,4.27167877,5efcf0794946481160bf4253,672b928d7ee8c8ad18e9ad28,672ba4a4e7605d17f9cf2f42,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ressources/step1_stim1.png,ressources/step1_stim8.png,s,0.663,ressources/step2_background2.png,ressources/step2_stim2.png,0.5066,5,0,2101,0,0,0,0,0,0,2,s,1,6,0,6,0,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,833796,001,2024-11-06_17h20.37.469,experiment,2023.2.3,Win32,4.27167877,5efcf0794946481160bf4253,672b928d7ee8c8ad18e9ad28,672ba4a4e7605d17f9cf2f42,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ressources/step1_stim4.png,ressources/step1_stim5.png,s,0.8397,ressources/step2_background1.png,ressources/step2_stim1.png,0.345,5,20,2121,0,0,0,0,0,0,2,k,1,7,0,7,0,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,833796,001,2024-11-06_17h20.37.469,experiment,2023.2.3,Win32,4.27167877,5efcf0794946481160bf4253,672b928d7ee8c8ad18e9ad28,672ba4a4e7605d17f9cf2f42,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ressources/step1_stim6.png,ressources/step1_stim7.png,k,0.3884,ressources/step2_background2.png,ressources/step2_stim2.png,0.3081,1,2,2123,0,0,0,0,0,0,2,s,1,8,0,8,0,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,833796,001,2024-11-06_17h20.37.469,experiment,2023.2.3,Win32,4.27167877,5efcf0794946481160bf4253,672b928d7ee8c8ad18e9ad28,672ba4a4e7605d17f9cf2f42,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ressources/step1_stim5.png,ressources/step1_stim4.png,s,1.0288,ressources/step2_background2.png,ressources/step2_stim2.png,0.3054,5,10,2133,0,0,0,0,0,0,2,k,1,9,0,9,0,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,833796,001,2024-11-06_17h20.37.469,experiment,2023.2.3,Win32,4.27167877,5efcf0794946481160bf4253,672b928d7ee8c8ad18e9ad28,672ba4a4e7605d17f9cf2f42,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ressources/step1_stim1.png,ressources/step1_stim8.png,s,0.5293,ressources/step2_background2.png,ressources/step2_stim2.png,0.2731,1,2,2135,0,0,0,0,0,0,2,s,1,10,0,10,0,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,833796,001,2024-11-06_17h20.37.469,experiment,2023.2.3,Win32,4.27167877,5efcf0794946481160bf4253,672b928d7ee8c8ad18e9ad28,672ba4a4e7605d17f9cf2f42,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ressources/step1_stim4.png,ressources/step1_stim5.png,s,0.562,ressources/step2_background1.png,ressources/step2_stim1.png,0.5551,1,5,2140,0,0,0,0,0,0,2,s,1,11,0,11,0,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
